(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2015-08-15,,,,
(1000.000 +9.697), Амирханов Артем, (4) - (0), Галкин Дмитрий, (989.469 -9.697)
(1009.697 +0.198), Амирханов Артем, (2) - (2), Ярцев Александр, (1016.594 -0.198)
(1009.895 -9.001), Амирханов Артем, (0) - (4), Мухин Анатолий, (1044.703 +9.001)
(1000.894 -9.951), Амирханов Артем, (0) - (4), Шишмарев Максим, (1002.598 +9.951)
(990.943 -0.092), Амирханов Артем, (2) - (2), Бушан Андрей, (987.738 +0.092)
2015-09-26,,,,
(990.851 +0.151), Амирханов Артем, (2) - (2), Пинчук Алексей, (996.113 -0.151)
(991.002 -10.483), Амирханов Артем, (0) - (4), Галкин Дмитрий, (974.211 +10.483)
(980.519 +10.017), Амирханов Артем, (4) - (0), Бушан Андрей, (981.097 -10.017)
(990.536 -9.101), Амирханов Артем, (0) - (4), Ковалев Александр, (1021.847 +9.101)
(981.435 +9.628), Амирханов Артем, (4) - (0), Смирнов Михаил, (968.491 -9.628)
2015-10-10_national,,,,
(991.062 -9.969), Амирханов Артем, (0) - (4), Шурыгин Егор, (992.132 +9.969)
(981.093 -0.793), Амирханов Артем, (2) - (2), Бушан Андрей, (953.489 +0.793)
(980.300 +0.591), Амирханов Артем, (2) - (2), Данюшевский Петр, (1000.872 -0.591)
(980.892 +7.679), Амирханов Артем, (3) - (0), Глазова Татьяна, (989.195 -7.679)
(988.571 -11.728), Амирханов Артем, (0) - (4), Шеляпин Антон, (927.929 +11.728)
(976.843 -4.286), Амирханов Артем, (0) - (2), Сизякин Артем, (1026.773 +4.286)
(972.557 -3.959), Амирханов Артем, (0) - (2), Антонов Евгений, (1045.943 +3.959)
