(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-11-08,,,,
(1000.000 -10.000), Гольцов Василий, (0) - (4), Мухин Анатолий, (1000.000 +10.000)
(990.000 0.000), Гольцов Василий, (2) - (2), Ярцев Александр, (990.000 -0.000)
(990.000 +10.008), Гольцов Василий, (4) - (0), Шурыгин Егор, (990.288 -10.008)
2015-01-31,,,,
(1000.008 +9.556), Гольцов Василий, (4) - (0), Пинчук Сергей, (984.574 -9.556)
(1009.564 +10.586), Гольцов Василий, (4) - (0), Зубко Дмитрий, (1029.960 -10.586)
(1020.151 -0.259), Гольцов Василий, (2) - (2), Антонов Евгений, (1011.150 +0.259)
(1019.892 -0.522), Гольцов Василий, (2) - (2), Сизякин Артем, (1001.739 +0.522)
(1019.370 +1.000), Гольцов Василий, (2) - (2), Рогозин Антон, (1054.219 -1.000)
2015-03-01,,,,
(1020.369 -10.130), Гольцов Василий, (0) - (4), Пинчук Алексей, (1015.866 +10.130)
(1010.240 -10.981), Гольцов Василий, (0) - (4), Шурыгин Егор, (976.049 +10.981)
(999.259 -0.943), Гольцов Василий, (2) - (2), Смирнов Михаил, (966.403 +0.943)
(998.316 -10.170), Гольцов Василий, (0) - (4), Ярцев Александр, (992.406 +10.170)
