(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-11-29_spb,,,,
(1000.000 +10.000), Тихомиров Андрей, (4) - (0), Шеляпин Антон, (1000.000 -10.000)
(1010.000 -10.288), Тихомиров Андрей, (0) - (4), Володин Антон, (1000.000 +10.288)
(999.712 -4.992), Тихомиров Андрей, (1) - (3), Ермолаев Алексей, (1000.000 +4.992)
(994.721 -0.136), Тихомиров Андрей, (2) - (2), Иванов Максим, (990.000 +0.136)
2015-01-10_spb,,,,
(994.585 -9.844), Тихомиров Андрей, (0) - (4), Никитин Сергей, (1000.000 +9.844)
(984.741 -9.857), Тихомиров Андрей, (0) - (4), Привалов Денис, (989.713 +9.857)
(974.884 -0.728), Тихомиров Андрей, (2) - (2), Степанович Сергей, (949.545 +0.728)
(974.156 -9.798), Тихомиров Андрей, (0) - (4), Сергеев Иван, (981.185 +9.798)
2015-02-07_spb,,,,
(964.358 +1.588), Тихомиров Андрей, (2) - (2), Лапыгин Антон, (1019.992 -1.588)
(965.946 +0.157), Тихомиров Андрей, (2) - (2), Мухин Анатолий, (971.411 -0.157)
(966.103 +1.022), Тихомиров Андрей, (2) - (2), Черноножкин Василий, (1001.744 -1.022)
(967.125 +10.675), Тихомиров Андрей, (4) - (0), Иванов Максим, (990.605 -10.675)
(977.800 +9.926), Тихомиров Андрей, (4) - (0), Жигарев Борис, (975.212 -9.926)
(987.725 -4.570), Тихомиров Андрей, (0) - (2), Селин Станислав, (1017.676 +4.570)
(983.155 -4.202), Тихомиров Андрей, (0) - (2), Попов Егор, (1039.082 +4.202)
