(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2015-07-04,,,,
(1000.000 -10.000), Бушан Андрей, (0) - (4), Овешников Андрей, (1000.000 +10.000)
(990.000 -0.371), Бушан Андрей, (2) - (2), Галкин Дмитрий, (977.099 +0.371)
(989.629 -0.995), Бушан Андрей, (2) - (2), Сахаров Илья, (954.937 +0.995)
(988.634 +8.717), Бушан Андрей, (4) - (0), Жигарев Борис, (943.806 -8.717)
2015-08-15,,,,
(997.351 -9.647), Бушан Андрей, (0) - (4), Ковалев Александр, (1009.619 +9.647)
(987.703 -0.228), Бушан Андрей, (2) - (2), Галкин Дмитрий, (979.772 +0.228)
(987.475 +0.262), Бушан Андрей, (2) - (2), Пинчук Сергей, (996.591 -0.262)
(987.738 +0.092), Бушан Андрей, (2) - (2), Амирханов Артем, (990.943 -0.092)
2015-09-26,,,,
(987.830 +0.350), Бушан Андрей, (2) - (2), Смирнов Антон, (1000.000 -0.350)
(988.180 -7.083), Бушан Андрей, (0) - (4), Попов Егор, (1092.575 +7.083)
(981.097 -10.017), Бушан Андрей, (0) - (4), Амирханов Артем, (980.519 +10.017)
(971.081 -9.860), Бушан Андрей, (0) - (4), Годелашвили Александр, (975.939 +9.860)
2015-10-10_national,,,,
(961.221 -7.731), Бушан Андрей, (0) - (4), Ковалев Александр, (1041.441 +7.731)
(953.489 +0.793), Бушан Андрей, (2) - (2), Амирханов Артем, (981.093 -0.793)
(954.282 +0.641), Бушан Андрей, (2) - (2), Годелашвили Александр, (976.582 -0.641)
(954.923 -0.798), Бушан Андрей, (2) - (2), Шеляпин Антон, (927.130 +0.798)
(954.125 +0.501), Бушан Андрей, (2) - (2), Смирнов Антон, (971.551 -0.501)
