(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-11-08,,,,
(1000.000 +10.000), Ковалев Александр, (4) - (0), Ярцев Александр, (1000.000 -10.000)
(1010.000 +10.000), Ковалев Александр, (4) - (0), Мухин Анатолий, (1010.000 -10.000)
(1020.000 -10.008), Ковалев Александр, (0) - (4), Рогозин Антон, (1019.712 +10.008)
(1009.992 -0.008), Ковалев Александр, (2) - (2), Зубко Дмитрий, (1009.721 +0.008)
2014-12-13,,,,
(1009.984 -10.007), Ковалев Александр, (0) - (4), Зубко Дмитрий, (1009.728 +10.007)
(999.977 -0.233), Ковалев Александр, (2) - (2), Сизякин Артем, (991.872 +0.233)
(999.743 -0.578), Ковалев Александр, (2) - (2), Жигарев Борис, (979.641 +0.578)
(999.165 -10.540), Ковалев Александр, (0) - (4), Антонов Евгений, (980.380 +10.540)
(988.625 +10.026), Ковалев Александр, (4) - (0), Смирнов Михаил, (989.523 -10.026)
2015-01-31,,,,
(998.651 +11.168), Ковалев Александр, (4) - (0), Рогозин Антон, (1039.433 -11.168)
(1009.819 -0.237), Ковалев Александр, (2) - (2), Сизякин Артем, (1001.572 +0.237)
(1009.582 -9.718), Ковалев Александр, (0) - (4), Зубко Дмитрий, (1019.373 +9.718)
(999.864 -0.297), Ковалев Александр, (2) - (2), Колмаков Петр, (989.558 +0.297)
(999.567 -1.080), Ковалев Александр, (2) - (2), Смирнов Михаил, (961.902 +1.080)
2015-02-07_spb,,,,
(998.488 -9.956), Ковалев Александр, (0) - (4), Селина Анна, (1000.008 +9.956)
(988.531 +9.113), Ковалев Александр, (4) - (0), Шеляпин Антон, (957.635 -9.113)
(997.644 +10.103), Ковалев Александр, (4) - (0), Овсяников Денис, (1001.236 -10.103)
(1007.748 +10.602), Ковалев Александр, (4) - (0), Лапыгин Антон, (1028.671 -10.602)
(1018.349 -9.017), Ковалев Александр, (0) - (4), Зубко Дмитрий, (1052.596 +9.017)
2015-03-01,,,,
(1009.332 +0.066), Ковалев Александр, (2) - (2), Антонов Евгений, (1011.639 -0.066)
(1009.398 +10.095), Ковалев Александр, (4) - (0), Ярцев Александр, (1012.692 -10.095)
(1019.493 +0.145), Ковалев Александр, (2) - (2), Пинчук Алексей, (1024.524 -0.145)
(1019.638 +9.050), Ковалев Александр, (4) - (0), Мухин Анатолий, (986.531 -9.050)
(1028.688 +9.059), Ковалев Александр, (4) - (0), Мамедов Искандер, (995.911 -9.059)
2015-03-21,,,,
(1037.747 +8.001), Ковалев Александр, (4) - (0), Смирнов Михаил, (967.346 -8.001)
(1045.748 +8.958), Ковалев Александр, (4) - (0), Воронцов Денис, (1009.423 -8.958)
(1054.706 -1.362), Ковалев Александр, (2) - (2), Мамедов Искандер, (1007.106 +1.362)
(1053.345 -1.090), Ковалев Александр, (2) - (2), Сизякин Артем, (1015.339 +1.090)
(1052.255 +1.155), Ковалев Александр, (2) - (2), Зубко Дмитрий, (1092.559 -1.155)
(1053.410 -5.239), Ковалев Александр, (0) - (2), Лапыгин Антон, (1036.803 +5.239)
(1048.171 -5.368), Ковалев Александр, (0) - (2), Селин Станислав, (1022.587 +5.368)
2015-04-25,,,,
(1042.804 -11.849), Ковалев Александр, (0) - (4), Шурыгин Егор, (977.808 +11.849)
(1030.955 -11.188), Ковалев Александр, (0) - (4), Новикова Лилия, (989.486 +11.188)
(1019.767 -1.787), Ковалев Александр, (2) - (2), Смирнов Михаил, (956.997 +1.787)
(1017.979 +8.515), Ковалев Александр, (4) - (0), Гаврилов Андрей, (965.985 -8.515)
(1026.494 -10.654), Ковалев Александр, (0) - (4), Пинчук Сергей, (1003.731 +10.654)
2015-05-30,,,,
(1015.840 -0.679), Ковалев Александр, (2) - (2), Мухин Анатолий, (992.216 +0.679)
(1015.161 -7.821), Ковалев Александр, (0) - (4), Попов Егор, (1092.111 +7.821)
(1007.340 -9.149), Ковалев Александр, (0) - (4), Антонов Евгений, (1036.979 +9.149)
(998.191 +9.946), Ковалев Александр, (4) - (0), Амелин Антон, (996.310 -9.946)
2015-07-04,,,,
(1008.137 -0.917), Ковалев Александр, (2) - (2), Галкин Дмитрий, (976.182 +0.917)
(1007.220 +0.435), Ковалев Александр, (2) - (2), Пинчук Сергей, (1022.351 -0.435)
(1007.655 +2.512), Ковалев Александр, (2) - (2), Попов Егор, (1096.830 -2.512)
(1010.167 +9.849), Ковалев Александр, (4) - (0), Гребенщиков Леонид, (1004.929 -9.849)
(1020.016 -10.398), Ковалев Александр, (0) - (4), Ярцев Александр, (1006.197 +10.398)
2015-08-15,,,,
(1009.619 +9.647), Ковалев Александр, (4) - (0), Бушан Андрей, (997.351 -9.647)
(1019.266 -9.543), Ковалев Александр, (0) - (4), Мухин Анатолий, (1035.160 +9.543)
(1009.723 +9.907), Ковалев Александр, (4) - (0), Пинчук Сергей, (1006.499 -9.907)
(1019.630 +12.292), Ковалев Александр, (4) - (0), Попов Егор, (1100.715 -12.292)
(1031.922 -10.140), Ковалев Александр, (0) - (4), Ярцев Александр, (1027.071 +10.140)
2015-09-26,,,,
(1021.783 +1.561), Ковалев Александр, (2) - (2), Зубко Дмитрий, (1076.454 -1.561)
(1023.343 -0.786), Ковалев Александр, (2) - (2), Пинчук Алексей, (995.961 +0.786)
(1022.557 -0.710), Ковалев Александр, (2) - (2), Смирнов Антон, (997.857 +0.710)
(1021.847 +9.101), Ковалев Александр, (4) - (0), Амирханов Артем, (990.536 -9.101)
(1030.948 +10.493), Ковалев Александр, (4) - (0), Ярцев Александр, (1048.089 -10.493)
2015-10-10_national,,,,
(1041.441 +7.731), Ковалев Александр, (4) - (0), Бушан Андрей, (961.221 -7.731)
(1049.173 -1.347), Ковалев Александр, (2) - (2), Шурыгин Егор, (1002.101 +1.347)
(1047.826 +8.883), Ковалев Александр, (4) - (0), Нащекин Алексей, (1008.841 -8.883)
(1056.709 +0.850), Ковалев Александр, (2) - (2), Мухин Анатолий, (1086.319 -0.850)
(1057.559 +0.199), Ковалев Александр, (2) - (2), Лапыгин Антон, (1064.483 -0.199)
(1057.758 +3.579), Ковалев Александр, (2) - (0), Жигарев Борис, (956.236 -3.579)
(1061.337 +5.506), Ковалев Александр, (2) - (0), Мухин Анатолий, (1096.639 -5.506)
(1066.844 +5.091), Ковалев Александр, (2) - (0), Лапыгин Антон, (1073.171 -5.091)
(1071.935 -4.538), Ковалев Александр, (0) - (2), Мухин Анатолий, (1104.162 +4.538)
(1067.397 -4.408), Ковалев Александр, (0) - (2), Мухин Анатолий, (1108.700 +4.408)
