(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-11-08,,,,
(1000.000 -10.000), Шурыгин Егор, (0) - (4), Рогозин Антон, (1000.000 +10.000)
(990.000 +0.288), Шурыгин Егор, (2) - (2), Антонов Евгений, (1000.000 -0.288)
(990.288 -10.008), Шурыгин Егор, (0) - (4), Гольцов Василий, (990.000 +10.008)
2014-12-13,,,,
(980.279 +2.494), Шурыгин Егор, (2) - (1), Ярцев Александр, (980.000 -2.494)
(982.773 +0.495), Шурыгин Егор, (2) - (2), Гаврилов Андрей, (1000.000 -0.495)
(983.269 +10.211), Шурыгин Егор, (4) - (0), Антонов Евгений, (990.591 -10.211)
(993.480 +0.477), Шурыгин Егор, (2) - (2), Мухин Анатолий, (1010.081 -0.477)
(993.957 -9.517), Шурыгин Егор, (0) - (4), Зубко Дмитрий, (1010.759 +9.517)
2015-02-07_spb,,,,
(984.440 +10.164), Шурыгин Егор, (4) - (0), Иванов Максим, (990.136 -10.164)
(994.604 -0.639), Шурыгин Егор, (2) - (2), Жигарев Борис, (972.381 +0.639)
(993.965 +1.496), Шурыгин Егор, (2) - (2), Володин Антон, (1046.322 -1.496)
(995.461 -9.952), Шурыгин Егор, (0) - (4), Пинчук Сергей, (997.113 +9.952)
(985.509 +0.934), Шурыгин Егор, (2) - (2), Лапыгин Антон, (1018.070 -0.934)
2015-03-01,,,,
(986.443 -10.394), Шурыгин Егор, (0) - (4), Мамедов Искандер, (972.738 +10.394)
(976.049 +10.981), Шурыгин Егор, (4) - (0), Гольцов Василий, (1010.240 -10.981)
(987.030 -0.610), Шурыгин Егор, (2) - (2), Смирнов Михаил, (965.793 +0.610)
(986.419 -8.259), Шурыгин Егор, (0) - (4), Попов Егор, (1047.548 +8.259)
(978.161 -9.053), Шурыгин Егор, (0) - (4), Антонов Евгений, (1011.177 +9.053)
2015-03-21,,,,
(969.108 +10.849), Шурыгин Егор, (4) - (0), Гаврилов Андрей, (998.681 -10.849)
(979.957 +2.320), Шурыгин Егор, (2) - (2), Попов Егор, (1062.059 -2.320)
(982.277 +2.944), Шурыгин Егор, (2) - (2), Зубко Дмитрий, (1087.663 -2.944)
(985.221 +1.741), Шурыгин Егор, (2) - (2), Володин Антон, (1046.329 -1.741)
(986.962 -9.154), Шурыгин Егор, (0) - (4), Сизякин Артем, (1016.428 +9.154)
2015-04-25,,,,
(977.808 +11.849), Шурыгин Егор, (4) - (0), Ковалев Александр, (1042.804 -11.849)
(989.657 +12.358), Шурыгин Егор, (4) - (0), Попов Егор, (1073.150 -12.358)
(1002.015 -0.338), Шурыгин Егор, (2) - (2), Мухин Анатолий, (990.277 +0.338)
(1001.677 +1.650), Шурыгин Егор, (2) - (2), Антонов Евгений, (1059.516 -1.650)
(1003.327 -9.025), Шурыгин Егор, (0) - (4), Новиков Богдан, (1037.319 +9.025)
2015-05-30,,,,
(994.302 +0.577), Шурыгин Егор, (2) - (2), Пинчук Сергей, (1014.385 -0.577)
(994.879 +10.291), Шурыгин Егор, (4) - (0), Старк Сергей, (1005.000 -10.291)
(1005.171 -0.353), Шурыгин Егор, (2) - (2), Мухин Анатолий, (992.895 +0.353)
(1004.817 -7.329), Шурыгин Егор, (0) - (4), Попов Егор, (1099.932 +7.329)
(997.489 -9.733), Шурыгин Егор, (0) - (4), Гребенщиков Леонид, (1006.777 +9.733)
2015-07-04,,,,
(987.756 +8.810), Шурыгин Егор, (4) - (0), Жигарев Борис, (946.226 -8.810)
(996.566 +10.386), Шурыгин Егор, (4) - (0), Овешников Андрей, (1010.000 -10.386)
(1006.953 +9.301), Шурыгин Егор, (4) - (0), Смирнов Михаил, (982.615 -9.301)
(1016.253 -0.298), Шурыгин Егор, (2) - (2), Ярцев Александр, (1005.899 +0.298)
(1015.955 +0.292), Шурыгин Егор, (2) - (2), Мухин Анатолий, (1026.120 -0.292)
2015-08-15,,,,
(1016.248 -5.513), Шурыгин Егор, (1) - (3), Пинчук Сергей, (998.406 +5.513)
(1010.735 -7.674), Шурыгин Егор, (0) - (4), Попов Егор, (1093.041 +7.674)
(1003.060 -10.277), Шурыгин Егор, (0) - (4), Пинчук Алексей, (993.445 +10.277)
(992.784 -0.652), Шурыгин Егор, (2) - (2), Галкин Дмитрий, (970.102 +0.652)
2015-10-10_national,,,,
(992.132 +9.969), Шурыгин Егор, (4) - (0), Амирханов Артем, (991.062 -9.969)
(1002.101 +1.347), Шурыгин Егор, (2) - (2), Ковалев Александр, (1049.173 -1.347)
(1003.448 -8.443), Шурыгин Егор, (0) - (4), Лапыгин Антон, (1057.989 +8.443)
(995.005 -1.277), Шурыгин Егор, (1) - (2), Антонов Евгений, (1052.163 +1.277)
(993.728 -9.705), Шурыгин Егор, (0) - (4), Зелянин Дмитрий, (1003.987 +9.705)
(984.023 +5.965), Шурыгин Егор, (2) - (0), Антонов Евгений, (1051.907 -5.965)
(989.988 +5.588), Шурыгин Егор, (2) - (0), Сизякин Артем, (1031.059 -5.588)
(995.576 -4.407), Шурыгин Егор, (0) - (2), Ярцев Александр, (1036.959 +4.407)
(991.169 -4.060), Шурыгин Егор, (0) - (2), Антонов Евгений, (1057.297 +4.060)
