(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2015-04-25,,,,
(1000.000 -8.757), Годелашвили Александр, (0) - (4), Антонов Евгений, (1043.402 +8.757)
2015-09-26,,,,
(991.243 -1.602), Годелашвили Александр, (2) - (2), Жигарев Борис, (935.089 +1.602)
(989.640 -5.696), Годелашвили Александр, (0) - (3), Зубко Дмитрий, (1074.894 +5.696)
(983.945 -8.006), Годелашвили Александр, (0) - (3), Смирнов Михаил, (960.485 +8.006)
(975.939 +9.860), Годелашвили Александр, (4) - (0), Бушан Андрей, (971.081 -9.860)
2015-10-10_national,,,,
(985.799 +0.409), Годелашвили Александр, (2) - (2), Глазова Татьяна, (1000.000 -0.409)
(986.208 -9.626), Годелашвили Александр, (0) - (4), Нащекин Алексей, (999.215 +9.626)
(976.582 -0.641), Годелашвили Александр, (2) - (2), Бушан Андрей, (954.282 +0.641)
(975.941 -1.311), Годелашвили Александр, (2) - (2), Гаврилов Андрей, (930.127 +1.311)
(974.630 -9.582), Годелашвили Александр, (0) - (4), Колмаков Петр, (989.158 +9.582)
(965.048 +5.342), Годелашвили Александр, (2) - (0), Овсяников Денис, (988.862 -5.342)
(970.390 +4.646), Годелашвили Александр, (2) - (0), Шеляпин Антон, (945.774 -4.646)
(975.036 +5.104), Годелашвили Александр, (2) - (0), Смирнов Михаил, (982.282 -5.104)
(980.141 -4.128), Годелашвили Александр, (0) - (2), Ярцев Александр, (1041.366 +4.128)
(976.013 -3.743), Годелашвили Александр, (0) - (2), Антонов Евгений, (1065.245 +3.743)
