(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-11-29_spb,,,,
(1000.000 -0.000), Лапыгин Антон, (2) - (2), Зелянин Дмитрий, (1000.000 0.000)
(1000.000 +10.000), Лапыгин Антон, (4) - (0), Селин Станислав, (1000.000 -10.000)
(1010.000 +10.000), Лапыгин Антон, (4) - (0), Елисеев Борис, (1010.000 -10.000)
(1020.000 -0.008), Лапыгин Антон, (2) - (2), Сорокин Валентин, (1019.721 +0.008)
2015-02-07_spb,,,,
(1019.992 -1.588), Лапыгин Антон, (2) - (2), Тихомиров Андрей, (964.358 +1.588)
(1018.404 -0.518), Лапыгин Антон, (2) - (2), Привалов Денис, (1000.393 +0.518)
(1017.886 +10.785), Лапыгин Антон, (4) - (0), Сорокин Валентин, (1045.217 -10.785)
(1028.671 -10.602), Лапыгин Антон, (0) - (4), Ковалев Александр, (1007.748 +10.602)
(1018.070 -0.934), Лапыгин Антон, (2) - (2), Шурыгин Егор, (985.509 +0.934)
2015-03-21,,,,
(1017.135 +9.547), Лапыгин Антон, (4) - (0), Никитин Сергей, (1001.370 -9.547)
(1026.682 -10.874), Лапыгин Антон, (0) - (4), Мамедов Искандер, (996.232 +10.874)
(1015.808 +9.518), Лапыгин Антон, (4) - (0), Новиков Богдан, (999.061 -9.518)
(1025.326 +0.950), Лапыгин Антон, (2) - (2), Попов Егор, (1058.431 -0.950)
(1026.276 +10.527), Лапыгин Антон, (4) - (0), Володин Антон, (1044.588 -10.527)
(1036.803 +5.239), Лапыгин Антон, (2) - (0), Ковалев Александр, (1053.410 -5.239)
(1042.041 +4.881), Лапыгин Антон, (2) - (0), Ермолаев Алексей, (1033.748 -4.881)
(1046.922 -4.716), Лапыгин Антон, (0) - (2), Попов Егор, (1066.646 +4.716)
(1042.206 +5.090), Лапыгин Антон, (2) - (0), Антонов Евгений, (1048.492 -5.090)
(1047.296 +5.346), Лапыгин Антон, (2) - (0), Попов Егор, (1071.363 -5.346)
2015-10-10_national,,,,
(1052.642 -3.228), Лапыгин Антон, (2) - (2), Жигарев Борис, (936.321 +3.228)
(1049.414 +8.576), Лапыгин Антон, (4) - (0), Глазова Татьяна, (999.591 -8.576)
(1057.989 +8.443), Лапыгин Антон, (4) - (0), Шурыгин Егор, (1003.448 -8.443)
(1066.432 -1.949), Лапыгин Антон, (2) - (2), Иванов Максим, (997.830 +1.949)
(1064.483 -0.199), Лапыгин Антон, (2) - (2), Ковалев Александр, (1057.559 +0.199)
(1064.284 +4.636), Лапыгин Антон, (2) - (0), Ермолаев Алексей, (1038.920 -4.636)
(1068.919 +4.251), Лапыгин Антон, (2) - (0), Привалов Денис, (1016.490 -4.251)
(1073.171 -5.091), Лапыгин Антон, (0) - (2), Ковалев Александр, (1066.844 +5.091)
(1068.080 -4.547), Лапыгин Антон, (0) - (2), Мухин Анатолий, (1099.615 +4.547)
