(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-11-29_spb,,,,
(1000.000 -10.000), Шеляпин Антон, (0) - (4), Тихомиров Андрей, (1000.000 +10.000)
(990.000 -9.712), Шеляпин Антон, (0) - (4), Зелянин Дмитрий, (1000.000 +9.712)
(980.288 -10.008), Шеляпин Антон, (0) - (4), Черноножкин Василий, (980.000 +10.008)
(970.279 +5.000), Шеляпин Антон, (3) - (1), Степанович Сергей, (970.288 -5.000)
2015-01-10_spb,,,,
(975.280 -9.000), Шеляпин Антон, (0) - (4), Елисеев Борис, (1010.144 +9.000)
(966.280 +7.296), Шеляпин Антон, (3) - (0), Степанович Сергей, (956.842 -7.296)
(973.576 +0.225), Шеляпин Антон, (2) - (2), Сергеев Иван, (981.411 -0.225)
(973.802 -9.236), Шеляпин Антон, (0) - (4), Никитин Сергей, (1000.401 +9.236)
2015-02-07_spb,,,,
(964.566 -6.931), Шеляпин Антон, (0) - (3), Сергеев Иван, (990.983 +6.931)
(957.635 -9.113), Шеляпин Антон, (0) - (4), Ковалев Александр, (988.531 +9.113)
(948.522 -1.800), Шеляпин Антон, (1) - (2), Дмитриев Павел, (981.021 +1.800)
(946.721 +0.996), Шеляпин Антон, (2) - (2), Карташев Дмитрий, (981.450 -0.996)
2015-03-21,,,,
(947.718 +1.494), Шеляпин Антон, (2) - (2), Новиков Богдан, (1000.000 -1.494)
(949.211 +3.662), Шеляпин Антон, (2) - (1), Пинчук Алексей, (1003.482 -3.662)
(952.873 -8.180), Шеляпин Антон, (0) - (4), Пинчук Сергей, (1016.816 +8.180)
(944.693 -8.916), Шеляпин Антон, (0) - (4), Никитин Сергей, (982.514 +8.916)
(935.777 -6.548), Шеляпин Антон, (0) - (3), Гаврилов Андрей, (980.103 +6.548)
2015-10-10_national,,,,
(929.229 +3.022), Шеляпин Антон, (2) - (2), Ярцев Александр, (1037.596 -3.022)
(932.251 -7.411), Шеляпин Антон, (0) - (4), Ермолаев Алексей, (1024.300 +7.411)
(924.840 +2.291), Шеляпин Антон, (2) - (2), Зелянин Дмитрий, (1005.859 -2.291)
(927.130 +0.798), Шеляпин Антон, (2) - (2), Бушан Андрей, (954.923 -0.798)
(927.929 +11.728), Шеляпин Антон, (4) - (0), Амирханов Артем, (988.571 -11.728)
(939.657 +6.118), Шеляпин Антон, (2) - (0), Володин Антон, (1018.657 -6.118)
(945.774 -4.646), Шеляпин Антон, (0) - (2), Годелашвили Александр, (970.390 +4.646)
(941.128 -3.484), Шеляпин Антон, (0) - (2), Антонов Евгений, (1049.902 +3.484)
