(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-11-08,,,,
(1000.000 -9.712), Пинчук Сергей, (0) - (4), Рогозин Антон, (1010.000 +9.712)
(990.288 -9.721), Пинчук Сергей, (0) - (4), Зубко Дмитрий, (1000.000 +9.721)
(980.567 -9.720), Пинчук Сергей, (0) - (4), Мухин Анатолий, (990.288 +9.720)
2014-12-13,,,,
(970.847 +8.128), Пинчук Сергей, (3) - (0), Сизякин Артем, (1000.000 -8.128)
(978.975 -7.047), Пинчук Сергей, (0) - (3), Мамедов Искандер, (1000.000 +7.047)
(971.928 +10.792), Пинчук Сергей, (4) - (0), Гаврилов Андрей, (999.505 -10.792)
(982.720 +11.122), Пинчук Сергей, (4) - (0), Зубко Дмитрий, (1021.881 -11.122)
(993.843 -9.269), Пинчук Сергей, (0) - (4), Попов Егор, (1019.298 +9.269)
2015-01-31,,,,
(984.574 -9.556), Пинчук Сергей, (0) - (4), Гольцов Василий, (1000.008 +9.556)
(975.018 +0.431), Пинчук Сергей, (2) - (2), Колмаков Петр, (989.989 -0.431)
(975.448 -0.401), Пинчук Сергей, (2) - (2), Смирнов Михаил, (961.501 +0.401)
(975.047 +10.450), Пинчук Сергей, (4) - (0), Мухин Анатолий, (990.683 -10.450)
(985.497 +1.234), Пинчук Сергей, (2) - (2), Зубко Дмитрий, (1028.583 -1.234)
2015-02-07_spb,,,,
(986.731 +0.382), Пинчук Сергей, (2) - (2), Семенов Олег, (1000.000 -0.382)
(987.113 +10.713), Пинчук Сергей, (4) - (0), Никитин Сергей, (1011.929 -10.713)
(997.826 -0.713), Пинчук Сергей, (2) - (2), Жигарев Борис, (973.020 +0.713)
(997.113 +9.952), Пинчук Сергей, (4) - (0), Шурыгин Егор, (995.461 -9.952)
(1007.065 +1.106), Пинчук Сергей, (2) - (2), Попов Егор, (1045.644 -1.106)
(1008.171 +5.181), Пинчук Сергей, (2) - (0), Привалов Денис, (1020.723 -5.181)
(1013.352 -4.243), Пинчук Сергей, (0) - (2), Зубко Дмитрий, (1066.358 +4.243)
(1009.109 -4.510), Пинчук Сергей, (0) - (2), Попов Егор, (1043.284 +4.510)
2015-03-01,,,,
(1004.599 -8.638), Пинчук Сергей, (0) - (4), Попов Егор, (1052.211 +8.638)
(995.961 +10.191), Пинчук Сергей, (4) - (0), Ярцев Александр, (1002.597 -10.191)
(1006.152 +0.149), Пинчук Сергей, (2) - (2), Антонов Евгений, (1011.326 -0.149)
(1006.301 +10.200), Пинчук Сергей, (4) - (0), Пинчук Алексей, (1013.244 -10.200)
2015-03-21,,,,
(1016.500 +0.722), Пинчук Сергей, (2) - (2), Сорокин Валентин, (1041.632 -0.722)
(1017.223 -0.407), Пинчук Сергей, (2) - (2), Ярцев Александр, (1003.084 +0.407)
(1016.816 +8.180), Пинчук Сергей, (4) - (0), Шеляпин Антон, (952.873 -8.180)
(1024.996 +0.050), Пинчук Сергей, (2) - (2), Селин Станислав, (1026.735 -0.050)
(1025.046 -9.906), Пинчук Сергей, (0) - (4), Антонов Евгений, (1028.310 +9.906)
2015-04-25,,,,
(1015.140 +1.093), Пинчук Сергей, (2) - (2), Рогозин Антон, (1053.263 -1.093)
(1016.233 -11.061), Пинчук Сергей, (0) - (4), Мухин Анатолий, (979.215 +11.061)
(1005.171 -0.129), Пинчук Сергей, (2) - (2), Новикова Лилия, (1000.674 +0.129)
(1005.042 -1.311), Пинчук Сергей, (2) - (2), Галкин Дмитрий, (959.215 +1.311)
(1003.731 +10.654), Пинчук Сергей, (4) - (0), Ковалев Александр, (1026.494 -10.654)
2015-05-30,,,,
(1014.385 -0.577), Пинчук Сергей, (2) - (2), Шурыгин Егор, (994.302 +0.577)
(1013.807 +2.279), Пинчук Сергей, (2) - (2), Попов Егор, (1094.390 -2.279)
(1016.086 +9.335), Пинчук Сергей, (4) - (0), Ярцев Александр, (992.946 -9.335)
(1025.421 -10.923), Пинчук Сергей, (0) - (4), Мухин Анатолий, (993.248 +10.923)
(1014.498 +8.306), Пинчук Сергей, (4) - (0), Гаврилов Андрей, (955.076 -8.306)
2015-07-04,,,,
(1022.804 -0.453), Пинчук Сергей, (2) - (2), Мухин Анатолий, (1007.055 +0.453)
(1022.351 -0.435), Пинчук Сергей, (2) - (2), Ковалев Александр, (1007.220 +0.435)
(1021.916 -11.272), Пинчук Сергей, (0) - (4), Галкин Дмитрий, (977.470 +11.272)
(1010.643 -12.237), Пинчук Сергей, (0) - (4), Жигарев Борис, (931.569 +12.237)
2015-08-15,,,,
(998.406 +5.513), Пинчук Сергей, (3) - (1), Шурыгин Егор, (1016.248 -5.513)
(1003.919 +2.580), Пинчук Сергей, (2) - (2), Попов Егор, (1095.621 -2.580)
(1006.499 -9.907), Пинчук Сергей, (0) - (4), Ковалев Александр, (1009.723 +9.907)
(996.591 -0.262), Пинчук Сергей, (2) - (2), Бушан Андрей, (987.475 +0.262)
