(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-11-08,,,,
(1000.000 -0.000), Пинчук Алексей, (2) - (2), Зубко Дмитрий, (1000.000 0.000)
(1000.000 -10.000), Пинчук Алексей, (0) - (4), Смирнов Михаил, (1000.000 +10.000)
(990.000 +10.000), Пинчук Алексей, (4) - (0), Ярцев Александр, (990.000 -10.000)
(1000.000 +9.992), Пинчук Алексей, (4) - (0), Антонов Евгений, (999.712 -9.992)
2014-12-13,,,,
(1009.992 +10.000), Пинчук Алексей, (4) - (0), Смирнов Михаил, (1010.000 -10.000)
(1019.992 -2.506), Пинчук Алексей, (1) - (2), Зубко Дмитрий, (1019.736 +2.506)
(1017.486 -10.850), Пинчук Алексей, (0) - (4), Ярцев Александр, (987.865 +10.850)
(1006.636 -0.515), Пинчук Алексей, (2) - (2), Гаврилов Андрей, (988.713 +0.515)
(1006.121 +9.745), Пинчук Алексей, (4) - (0), Мамедов Искандер, (997.272 -9.745)
2015-03-01,,,,
(1015.866 +10.130), Пинчук Алексей, (4) - (0), Гольцов Василий, (1020.369 -10.130)
(1025.996 -1.471), Пинчук Алексей, (2) - (2), Мухин Анатолий, (974.503 +1.471)
(1024.524 -0.145), Пинчук Алексей, (2) - (2), Ковалев Александр, (1019.493 +0.145)
(1024.379 -11.135), Пинчук Алексей, (0) - (4), Мамедов Искандер, (984.776 +11.135)
(1013.244 -10.200), Пинчук Алексей, (0) - (4), Пинчук Сергей, (1006.301 +10.200)
2015-03-21,,,,
(1003.045 +0.437), Пинчук Алексей, (2) - (2), Селин Станислав, (1018.235 -0.437)
(1003.482 -3.662), Пинчук Алексей, (1) - (2), Шеляпин Антон, (949.211 +3.662)
(999.819 -10.041), Пинчук Алексей, (0) - (4), Ермолаев Алексей, (998.401 +10.041)
(989.779 -0.480), Пинчук Алексей, (2) - (2), Галкин Дмитрий, (973.104 +0.480)
(989.299 +10.084), Пинчук Алексей, (4) - (0), Ярцев Александр, (992.219 -10.084)
2015-05-30,,,,
(999.383 +2.513), Пинчук Алексей, (2) - (1), Амелин Антон, (1000.000 -2.513)
(1001.896 -10.561), Пинчук Алексей, (0) - (4), Ярцев Александр, (982.385 +10.561)
(991.335 +10.097), Пинчук Алексей, (4) - (0), Старк Сергей, (994.709 -10.097)
(1001.432 -8.280), Пинчук Алексей, (0) - (3), Галкин Дмитрий, (965.167 +8.280)
(993.152 +9.455), Пинчук Алексей, (4) - (0), Сахаров Илья, (974.188 -9.455)
2015-08-15,,,,
(1002.607 -9.333), Пинчук Алексей, (0) - (4), Мухин Анатолий, (1025.828 +9.333)
(993.275 -9.727), Пинчук Алексей, (0) - (4), Шишмарев Максим, (1002.758 +9.727)
(983.547 +9.898), Пинчук Алексей, (4) - (0), Галкин Дмитрий, (980.000 -9.898)
(993.445 +10.277), Пинчук Алексей, (4) - (0), Шурыгин Егор, (1003.060 -10.277)
(1003.722 -7.609), Пинчук Алексей, (0) - (4), Попов Егор, (1088.423 +7.609)
2015-09-26,,,,
(996.113 -0.151), Пинчук Алексей, (2) - (2), Амирханов Артем, (990.851 +0.151)
(995.961 +0.786), Пинчук Алексей, (2) - (2), Ковалев Александр, (1023.343 -0.786)
(996.748 -1.070), Пинчук Алексей, (2) - (2), Смирнов Михаил, (959.415 +1.070)
(995.677 +10.083), Пинчук Алексей, (4) - (0), Смирнов Антон, (998.567 -10.083)
(1005.761 -0.487), Пинчук Алексей, (2) - (2), Галкин Дмитрий, (988.841 +0.487)
