(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-03-09,,,,
(1000.000 +0.359), Малич Антон, (2) - (2), Воробьев Петя, (1012.476 -0.359)
(1000.359 -8.470), Малич Антон, (0) - (4), Борц Ларик, (1053.930 +8.470)
(991.889 -0.235), Малич Антон, (2) - (2), Гончаренко Сергей, (983.714 +0.235)
(991.653 -10.296), Малич Антон, (0) - (4), Ярцев Александр, (981.363 +10.296)
(981.357 -1.148), Малич Антон, (2) - (2), Пинчук Сергей, (941.296 +1.148)
2014-03-30,,,,
(980.209 -9.629), Малич Антон, (0) - (4), Николаев Денис, (993.102 +9.629)
(970.580 -9.592), Малич Антон, (0) - (4), Смирнов Михаил, (984.768 +9.592)
(960.988 -9.178), Малич Антон, (0) - (4), Анвартдинов Тимур, (989.613 +9.178)
(951.810 -9.404), Малич Антон, (0) - (4), Ярцев Александр, (972.542 +9.404)
2014-04-19_chronos_protocol,,,,
(942.406 -8.734), Малич Антон, (0) - (4), Новикова Лилия, (986.633 +8.734)
(933.673 -8.775), Малич Антон, (0) - (4), Ковалев Александр, (976.444 +8.775)
(924.897 +0.476), Малич Антон, (2) - (2), Волков Кирилл, (941.444 -0.476)
(925.373 +1.542), Малич Антон, (2) - (2), Ельшевский Антон, (979.361 -1.542)
(926.915 +1.370), Малич Антон, (2) - (2), Леньшин Егор, (974.799 -1.370)
(928.284 -4.193), Малич Антон, (0) - (2), Шурыгин Егор, (984.864 +4.193)
(924.092 +5.827), Малич Антон, (2) - (0), Федин Петр, (982.121 -5.827)
(929.919 +5.600), Малич Антон, (2) - (0), Колмаков Петр, (971.789 -5.600)
(935.519 -4.245), Малич Антон, (0) - (2), Шурыгин Егор, (988.395 +4.245)
2014-05-31_spb_regionals,,,,
(931.274 +4.951), Малич Антон, (2) - (2), Борц Ларик, (1119.865 -4.951)
(936.225 +3.063), Малич Антон, (2) - (2), Дмитриев Павел, (1046.171 -3.063)
(939.288 +3.236), Малич Антон, (2) - (2), Черноножкин Василий, (1055.926 -3.236)
(942.524 +3.085), Малич Антон, (2) - (2), Лапыгин Антон, (1053.317 -3.085)
(945.609 +10.910), Малич Антон, (4) - (0), Ковалев Александр, (977.306 -10.910)
(956.519 +1.887), Малич Антон, (2) - (2), Дмитриев Павел, (1022.858 -1.887)
(958.406 +2.612), Малич Антон, (2) - (2), Зубко Дмитрий, (1051.312 -2.612)
2014-07-05_msk_regional,,,,
(961.018 +0.633), Малич Антон, (2) - (2), Ковалев Александр, (983.037 -0.633)
(961.651 +10.843), Малич Антон, (4) - (0), Пинчук Алексей, (991.026 -10.843)
(972.494 +1.000), Малич Антон, (2) - (2), Смирнов Михаил, (1007.346 -1.000)
(973.494 +4.013), Малич Антон, (2) - (2), Попов Егор, (1121.216 -4.013)
(977.507 -7.959), Малич Антон, (0) - (4), Черноножкин Василий, (1049.418 +7.959)
(969.547 -8.157), Малич Антон, (0) - (4), Ермолаев Алексей, (1034.310 +8.157)
2014-08-02,,,,
(961.390 +1.107), Малич Антон, (2) - (2), Максимов Владимир, (1000.000 -1.107)
(962.497 -8.520), Малич Антон, (0) - (4), Ковалев Александр, (1014.289 +8.520)
(953.977 +13.287), Малич Антон, (4) - (0), Борц Ларик, (1072.579 -13.287)
(967.264 -8.067), Малич Антон, (0) - (4), Воробьев Петя, (1035.285 +8.067)
(959.197 -9.433), Малич Антон, (0) - (4), Шурыгин Егор, (978.917 +9.433)
2014-10-04_national,,,,
(949.764 -7.413), Малич Антон, (0) - (4), Лапыгин Антон, (1041.744 +7.413)
(942.351 +9.588), Малич Антон, (4) - (0), Пинчук Алексей, (928.028 -9.588)
(951.939 +0.018), Малич Антон, (1) - (2), Зубко Дмитрий, (1073.266 -0.018)
(951.957 -9.636), Малич Антон, (0) - (4), Селина Анна, (964.604 +9.636)
(942.320 -7.838), Малич Антон, (0) - (3), Колмаков Петр, (926.668 +7.838)
