(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-04-02_spb,,,,
(1000.000 -10.000), Селин Олег, (0) - (4), Никитин Сергей, (1000.000 +10.000)
(990.000 +8.546), Селин Олег, (4) - (0), Глазова Татьяна, (939.125 -8.546)
(998.546 -10.639), Селин Олег, (0) - (4), Смирнов Михаил, (976.300 +10.639)
(987.907 -10.561), Селин Олег, (0) - (4), Ковалев Александр, (968.410 +10.561)
