(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2015-11-01,,,,
(1000.000 -0.000), Ковалев Александр, (2) - (2), Глазова Татьяна, (1000.000 0.000)
(1000.000 -0.000), Ковалев Александр, (2) - (2), Овешников Андрей, (1000.000 0.000)
(1000.000 -10.000), Ковалев Александр, (0) - (4), Ярцев Александр, (1000.015 +10.000)
(990.000 +0.257), Ковалев Александр, (2) - (2), Зубко Дмитрий, (998.938 -0.257)
2015-11-28,,,,
(990.258 +10.831), Ковалев Александр, (4) - (0), Шурыгин Егор, (1019.208 -10.831)
(1001.089 +0.258), Ковалев Александр, (2) - (2), Данюшевский Петр, (1010.039 -0.258)
(1001.347 -9.453), Ковалев Александр, (0) - (4), Антонов Евгений, (1020.375 +9.453)
(991.894 +0.256), Ковалев Александр, (2) - (2), Смирнов Михаил, (1000.793 -0.256)
(992.150 -9.692), Ковалев Александр, (0) - (4), Мухин Анатолий, (1002.857 +9.692)
2016-01-30,,,,
(982.458 +0.504), Ковалев Александр, (2) - (2), Бутаков Никита, (1000.000 -0.504)
(982.962 -9.006), Ковалев Александр, (0) - (4), Зубко Дмитрий, (1017.626 +9.006)
(973.957 -8.599), Ковалев Александр, (0) - (4), Антонов Евгений, (1022.958 +8.599)
2016-02-21,,,,
(965.358 +11.298), Ковалев Александр, (4) - (0), Смирнов Антон, (1010.696 -11.298)
(976.655 -9.761), Ковалев Александр, (0) - (4), Галкин Дмитрий, (984.959 +9.761)
(966.894 +11.401), Ковалев Александр, (4) - (0), Шурыгин Егор, (1015.885 -11.401)
(978.295 -6.243), Ковалев Александр, (0) - (4), Попов Егор, (1115.531 +6.243)
2016-03-12,,,,
(972.052 +7.905), Ковалев Александр, (3) - (0), Амирханов Артем, (990.823 -7.905)
(979.957 -9.934), Ковалев Александр, (0) - (4), Смирнов Михаил, (982.233 +9.934)
(970.022 +10.503), Ковалев Александр, (4) - (0), Пинчук Алексей, (987.525 -10.503)
(980.525 +0.877), Ковалев Александр, (2) - (2), Мухин Анатолий, (1011.087 -0.877)
(981.403 -5.963), Ковалев Александр, (0) - (4), Попов Егор, (1130.112 +5.963)
2016-04-02_spb,,,,
(975.439 +1.673), Ковалев Александр, (2) - (2), Рогозин Антон, (1034.121 -1.673)
(977.113 +0.658), Ковалев Александр, (2) - (2), Черноножкин Василий, (1000.000 -0.658)
(977.770 -9.360), Ковалев Александр, (0) - (4), Привалов Денис, (1000.020 +9.360)
(968.410 +10.561), Ковалев Александр, (4) - (0), Селин Олег, (987.907 -10.561)
2016-04-23,,,,
(978.970 +7.278), Ковалев Александр, (3) - (0), Овсяников Денис, (968.683 -7.278)
(986.248 +8.013), Ковалев Александр, (4) - (0), Глазова Татьяна, (916.299 -8.013)
(994.262 +9.687), Ковалев Александр, (4) - (0), Галкин Дмитрий, (983.387 -9.687)
(1003.949 +4.103), Ковалев Александр, (2) - (2), Попов Егор, (1155.402 -4.103)
(1008.052 -2.374), Ковалев Александр, (1) - (2), Привалов Денис, (1013.899 +2.374)
(1005.678 +5.325), Ковалев Александр, (2) - (0), Годелашвили Александр, (1028.281 -5.325)
(1011.003 +5.494), Ковалев Александр, (2) - (0), Ярцев Александр, (1045.466 -5.494)
(1016.497 -4.593), Ковалев Александр, (0) - (2), Ярцев Александр, (1044.823 +4.593)
(1011.904 +5.538), Ковалев Александр, (2) - (0), Ярцев Александр, (1049.416 -5.538)
2016-05-21,,,,
(1017.441 +10.025), Ковалев Александр, (4) - (0), Шурыгин Егор, (1018.306 -10.025)
(1027.466 -0.767), Ковалев Александр, (2) - (2), Пинчук Сергей, (1000.778 +0.767)
(1026.700 +4.458), Ковалев Александр, (3) - (1), Смирнов Антон, (1007.859 -4.458)
(1031.158 +2.834), Ковалев Александр, (2) - (2), Попов Егор, (1132.404 -2.834)
(1033.992 +10.530), Ковалев Александр, (4) - (0), Ярцев Александр, (1052.419 -10.530)
2016-05-28_SPB_regional,,,,
(1044.522 +8.994), Ковалев Александр, (4) - (0), Елисеев Борис, (1009.458 -8.994)
(1053.516 -11.328), Ковалев Александр, (0) - (4), Пинчук Сергей, (1007.091 +11.328)
(1042.188 +9.119), Ковалев Александр, (4) - (0), Лапыгин Антон, (1011.498 -9.119)
(1051.307 -1.143), Ковалев Александр, (2) - (2), Смирнов Антон, (1011.427 +1.143)
(1050.164 -1.008), Ковалев Александр, (2) - (2), Иванов Максим, (1015.035 +1.008)
2016-06-18,,,,
(1049.156 -0.140), Ковалев Александр, (2) - (2), Пинчук Сергей, (1044.290 +0.140)
(1049.016 +8.451), Ковалев Александр, (4) - (0), Галкин Дмитрий, (994.758 -8.451)
(1057.467 +9.011), Ковалев Александр, (4) - (0), Смирнов Антон, (1022.984 -9.011)
(1066.478 +3.783), Ковалев Александр, (2) - (1), Попов Егор, (1126.524 -3.783)
(1070.261 +9.236), Ковалев Александр, (4) - (0), Антонов Евгений, (1043.652 -9.236)
2016-06-26_draft,,,,
(1079.497 -1.259), Ковалев Александр, (2) - (2), Годелашвили Александр, (1035.527 +1.259)
(1078.238 -2.383), Ковалев Александр, (2) - (2), Амирханов Артем, (993.813 +2.383)
(1075.855 -1.102), Ковалев Александр, (2) - (2), Рогозин Антон, (1037.421 +1.102)
(1074.753 -1.788), Ковалев Александр, (2) - (2), Шурыгин Егор, (1011.955 +1.788)
2016-07-20_regionals,,,,
(1072.965 +8.900), Ковалев Александр, (4) - (0), Смирнов Антон, (1034.582 -8.900)
(1081.865 -0.798), Ковалев Александр, (2) - (2), Рогозин Антон, (1054.092 +0.798)
(1081.067 +1.490), Ковалев Александр, (2) - (2), Попов Егор, (1133.206 -1.490)
(1082.557 -6.571), Ковалев Александр, (0) - (2), Жигарев Борис, (969.572 +6.571)
(1075.986 -4.291), Ковалев Александр, (0) - (2), Попов Егор, (1125.616 +4.291)
