(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-04-02_spb,,,,
(1000.000 -10.000), Дойников Дмитрий, (0) - (4), Володин Антон, (1000.000 +10.000)
(990.000 -9.043), Дойников Дмитрий, (0) - (4), Ярцев Александр, (1023.348 +9.043)
(980.957 +8.560), Дойников Дмитрий, (4) - (0), Глазова Татьяна, (930.579 -8.560)
(989.517 +0.004), Дойников Дмитрий, (2) - (2), Тихомиров Андрей, (989.669 -0.004)
2016-10-29_national,,,,
(989.521 +2.574), Дойников Дмитрий, (3) - (3), Шурыгин Егор, (1049.741 -2.574)
(992.096 +0.315), Дойников Дмитрий, (3) - (3), Овешников Андрей, (999.394 -0.315)
(992.411 +0.533), Дойников Дмитрий, (3) - (3), Годелашвили Александр, (1004.751 -0.533)
(992.943 +1.485), Дойников Дмитрий, (3) - (3), Чирва Иван, (1027.451 -1.485)
(994.428 -11.183), Дойников Дмитрий, (0) - (5), Лапыгин Антон, (1031.171 +11.183)
