(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2015-10-17_draft,,,,
(1000.000 +10.000), Попов Егор, (4) - (0), Амирханов Артем, (1000.000 -10.000)
(1010.000 +10.000), Попов Егор, (4) - (0), Зубко Дмитрий, (1010.000 -10.000)
(1020.000 +9.712), Попов Егор, (4) - (0), Ярцев Александр, (1010.000 -9.712)
(1029.712 +9.147), Попов Егор, (4) - (0), Галкин Дмитрий, (1000.000 -9.147)
2015-11-01,,,,
(1038.859 +8.886), Попов Егор, (4) - (0), Пинчук Алексей, (1000.000 -8.886)
(1047.745 -1.074), Попов Егор, (2) - (2), Антонов Евгений, (1010.288 +1.074)
(1046.671 +8.932), Попов Егор, (4) - (0), Смирнов Антон, (1009.425 -8.932)
(1055.603 +8.696), Попов Егор, (4) - (0), Годелашвили Александр, (1010.039 -8.696)
2015-11-28,,,,
(1064.299 +8.170), Попов Егор, (4) - (0), Пинчук Сергей, (1000.000 -8.170)
(1072.470 +7.975), Попов Егор, (4) - (0), Галкин Дмитрий, (1001.116 -7.975)
(1080.444 +7.994), Попов Егор, (4) - (0), Данюшевский Петр, (1009.781 -7.994)
(1088.438 +8.329), Попов Егор, (4) - (0), Антонов Евгений, (1029.828 -8.329)
(1096.767 +0.842), Попов Егор, (2) - (1), Зубко Дмитрий, (1018.656 -0.842)
2016-01-30,,,,
(1097.609 +7.200), Попов Егор, (4) - (0), Смирнов Антон, (997.662 -7.200)
(1104.809 -2.092), Попов Егор, (2) - (2), Антонов Евгений, (1031.054 +2.092)
(1102.717 -3.040), Попов Егор, (2) - (2), Пинчук Сергей, (993.659 +3.040)
(1099.677 +2.755), Попов Егор, (3) - (1), Ярцев Александр, (1020.320 -2.755)
2016-02-21,,,,
(1102.432 -1.619), Попов Егор, (2) - (2), Зубко Дмитрий, (1045.670 +1.619)
(1100.813 +7.886), Попов Егор, (4) - (0), Ярцев Александр, (1026.241 -7.886)
(1108.699 +6.832), Попов Егор, (4) - (0), Галкин Дмитрий, (994.720 -6.832)
(1115.531 +6.243), Попов Егор, (4) - (0), Ковалев Александр, (978.295 -6.243)
2016-03-12,,,,
(1121.775 +6.756), Попов Егор, (4) - (0), Шурыгин Егор, (1004.856 -6.756)
(1128.531 -3.294), Попов Егор, (2) - (2), Гольцов Василий, (1009.651 +3.294)
(1125.237 +4.430), Попов Егор, (3) - (0), Борц Ларик, (974.174 -4.430)
(1129.667 +0.445), Попов Егор, (2) - (1), Рогозин Антон, (1031.958 -0.445)
(1130.112 +5.963), Попов Егор, (4) - (0), Ковалев Александр, (981.403 -5.963)
(1136.075 +7.342), Попов Егор, (4) - (0), Рогозин Антон, (1041.464 -7.342)
2016-04-02_spb,,,,
(1143.417 +4.569), Попов Егор, (3) - (0), Шеляпин Антон, (1000.000 -4.569)
(1147.986 -4.098), Попов Егор, (2) - (2), Пинчук Сергей, (996.706 +4.098)
(1143.888 +6.097), Попов Егор, (4) - (0), Ермолаев Алексей, (1000.671 -6.097)
(1149.984 -13.550), Попов Егор, (0) - (4), Селин Станислав, (1021.016 +13.550)
2016-04-23,,,,
(1136.434 +6.418), Попов Егор, (4) - (0), Лапыгин Антон, (1006.211 -6.418)
(1142.852 +6.606), Попов Егор, (4) - (0), Пинчук Алексей, (1020.047 -6.606)
(1149.457 +5.945), Попов Егор, (4) - (0), Шеляпин Антон, (999.977 -5.945)
(1155.402 -4.103), Попов Егор, (2) - (2), Ковалев Александр, (1003.949 +4.103)
(1151.300 -3.488), Попов Егор, (2) - (2), Годелашвили Александр, (1024.792 +3.488)
(1147.811 -6.517), Попов Егор, (0) - (2), Ярцев Александр, (1038.949 +6.517)
(1141.294 -6.640), Попов Егор, (0) - (2), Годелашвили Александр, (1022.956 +6.640)
2016-05-21,,,,
(1134.654 +3.872), Попов Егор, (4) - (0), Глазова Татьяна, (886.772 -3.872)
(1138.525 -2.431), Попов Егор, (2) - (2), Ярцев Александр, (1052.322 +2.431)
(1136.094 -3.690), Попов Егор, (2) - (2), Пинчук Сергей, (1001.545 +3.690)
(1132.404 -2.834), Попов Егор, (2) - (2), Ковалев Александр, (1031.158 +2.834)
(1129.570 -2.715), Попов Егор, (2) - (2), Годелашвили Александр, (1032.812 +2.715)
2016-05-28_SPB_regional,,,,
(1126.855 -13.308), Попов Егор, (0) - (4), Лапыгин Антон, (1007.420 +13.308)
(1113.546 +6.293), Попов Егор, (4) - (0), Пинчук Алексей, (978.323 -6.293)
(1119.840 -13.172), Попов Егор, (0) - (4), Чирва Иван, (1005.683 +13.172)
(1106.667 +6.277), Попов Егор, (4) - (0), Шеляпин Антон, (970.797 -6.277)
(1112.944 +3.822), Попов Егор, (4) - (0), Глазова Татьяна, (862.263 -3.822)
2016-06-18,,,,
(1116.766 +6.097), Попов Егор, (3) - (0), Ярцев Александр, (1051.001 -6.097)
(1122.863 +6.149), Попов Егор, (4) - (0), Пинчук Алексей, (981.798 -6.149)
(1129.012 -2.488), Попов Егор, (2) - (2), Антонов Евгений, (1040.705 +2.488)
(1126.524 -3.783), Попов Егор, (1) - (2), Ковалев Александр, (1066.478 +3.783)
(1122.740 +7.358), Попов Егор, (4) - (0), Шурыгин Егор, (1028.722 -7.358)
2016-06-26_draft,,,,
(1130.098 -3.195), Попов Егор, (2) - (2), Смирнов Антон, (1015.068 +3.195)
(1126.903 -2.590), Попов Егор, (2) - (2), Рогозин Антон, (1034.831 +2.590)
(1124.314 -3.529), Попов Егор, (2) - (2), Амирханов Артем, (996.196 +3.529)
(1120.785 +7.333), Попов Егор, (4) - (0), Годелашвили Александр, (1025.830 -7.333)
2016-07-20_regionals,,,,
(1128.118 +8.371), Попов Егор, (4) - (0), Ярцев Александр, (1071.005 -8.371)
(1136.489 -3.282), Попов Егор, (2) - (2), Шурыгин Егор, (1018.069 +3.282)
(1133.206 -1.490), Попов Егор, (2) - (2), Ковалев Александр, (1081.067 +1.490)
(1131.717 -6.101), Попов Егор, (0) - (2), Рогозин Антон, (1053.928 +6.101)
(1125.616 +4.291), Попов Егор, (2) - (0), Ковалев Александр, (1075.986 -4.291)
(1129.906 +2.876), Попов Егор, (2) - (0), Жигарев Борис, (972.327 -2.876)
(1132.782 -5.979), Попов Егор, (0) - (2), Рогозин Антон, (1063.845 +5.979)
2016-07-30_singletone,,,,
(1126.803 +7.080), Попов Егор, (4) - (0), Шурыгин Егор, (1022.314 -7.080)
(1133.883 -1.599), Попов Егор, (2) - (2), Рогозин Антон, (1077.841 +1.599)
(1132.284 +1.048), Попов Егор, (3) - (1), Галкин Дмитрий, (987.090 -1.048)
(1133.332 +3.492), Попов Егор, (4) - (0), Глазова Татьяна, (863.494 -3.492)
(1136.824 -2.687), Попов Егор, (2) - (2), Пинчук Сергей, (1041.118 +2.687)
2016-08-20,,,,
(1134.137 +11.993), Попов Егор, (6) - (0), Ярцев Александр, (1063.531 -11.993)
(1146.130 -5.428), Попов Егор, (3) - (3), Галкин Дмитрий, (1014.446 +5.428)
(1140.703 -4.486), Попов Егор, (3) - (3), Шурыгин Егор, (1033.518 +4.486)
(1136.216 +10.327), Попов Егор, (6) - (0), Сизякин Артем, (1024.269 -10.327)
(1146.544 -1.890), Попов Егор, (3) - (3), Рогозин Антон, (1102.526 +1.890)
2016-10-01,,,,
(1144.654 -3.464), Попов Егор, (3) - (3), Зубко Дмитрий, (1062.940 +3.464)
(1141.189 -1.040), Попов Егор, (3) - (2), Шурыгин Егор, (1040.028 +1.040)
(1140.149 +9.967), Попов Егор, (6) - (0), Годелашвили Александр, (1018.887 -9.967)
(1150.117 +11.360), Попов Егор, (6) - (0), Смирнов Антон, (1064.088 -11.360)
