(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-04-23,,,,
(1000.000 -9.905), Пылев Владимир, (0) - (4), Годелашвили Александр, (1003.288 +9.905)
(990.095 -9.575), Пылев Владимир, (0) - (4), Иванов Максим, (1004.880 +9.575)
(980.520 +1.312), Пылев Владимир, (2) - (2), Володин Антон, (1026.368 -1.312)
(981.832 +7.533), Пылев Владимир, (4) - (0), Глазова Татьяна, (894.304 -7.533)
2016-05-21,,,,
(989.365 -8.444), Пылев Владимир, (0) - (4), Ярцев Александр, (1043.878 +8.444)
(980.921 +0.438), Пылев Владимир, (2) - (1), Глазова Татьяна, (882.900 -0.438)
(981.359 -9.824), Пылев Владимир, (0) - (4), Пинчук Алексей, (987.477 +9.824)
(971.535 -8.965), Пылев Владимир, (0) - (4), Шурыгин Егор, (1007.629 +8.965)
2016-08-14_beginners,,,,
(962.571 -13.390), Пылев Владимир, (0) - (6), Голубцов Павел, (1000.000 +13.390)
(949.180 -4.424), Пылев Владимир, (3) - (3), Глазова Татьяна, (843.571 +4.424)
(944.756 +1.730), Пылев Владимир, (3) - (3), Попов Виктор, (985.000 -1.730)
(946.486 -14.985), Пылев Владимир, (0) - (6), Курбанов Эмир, (946.842 +14.985)
2016-10-29_national,,,,
(931.501 +2.920), Пылев Владимир, (3) - (3), Сидин Александр, (1000.000 -2.920)
(934.421 -11.235), Пылев Владимир, (0) - (6), Лапыгин Антон, (1023.534 +11.235)
(923.186 -11.702), Пылев Владимир, (0) - (6), Привалов Денис, (1000.840 +11.702)
(911.484 +2.724), Пылев Владимир, (3) - (3), Семенов Олег, (975.292 -2.724)
(914.208 +0.328), Пылев Владимир, (3) - (3), Амирханов Артем, (921.814 -0.328)
