(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-03-12,,,,
(1000.000 +9.651), Гольцов Василий, (4) - (0), Галкин Дмитрий, (987.860 -9.651)
(1009.651 +3.294), Гольцов Василий, (2) - (2), Попов Егор, (1128.531 -3.294)
(1012.945 +7.052), Гольцов Василий, (3) - (0), Смирнов Михаил, (992.167 -7.052)
(1019.997 +9.795), Гольцов Василий, (4) - (0), Годелашвили Александр, (1012.878 -9.795)
(1029.792 -9.950), Гольцов Василий, (0) - (4), Рогозин Антон, (1031.513 +9.950)
2016-05-21,,,,
(1019.841 +4.486), Гольцов Василий, (3) - (1), Пинчук Алексей, (1001.950 -4.486)
(1024.327 -2.508), Гольцов Василий, (1) - (2), Годелашвили Александр, (1023.951 +2.508)
(1021.819 +0.945), Гольцов Василий, (2) - (2), Ярцев Александр, (1054.753 -0.945)
(1022.764 +9.443), Гольцов Василий, (4) - (0), Смирнов Антон, (1003.400 -9.443)
(1032.207 +9.265), Гольцов Василий, (4) - (0), Пинчук Сергей, (1006.624 -9.265)
