(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2015-10-17_draft,,,,
(1000.000 -10.000), Борц Ларик, (0) - (4), Ярцев Александр, (1000.000 +10.000)
(990.000 0.000), Борц Ларик, (2) - (2), Амирханов Артем, (990.000 -0.000)
(990.000 -10.000), Борц Ларик, (0) - (4), Галкин Дмитрий, (990.000 +10.000)
(980.000 +10.288), Борц Ларик, (4) - (0), Жигарев Борис, (990.000 -10.288)
2015-11-01,,,,
(990.288 -9.721), Борц Ларик, (0) - (4), Смирнов Антон, (1000.000 +9.721)
(980.567 +0.550), Борц Ларик, (2) - (2), Зубко Дмитрий, (999.712 -0.550)
(981.118 -9.744), Борц Ларик, (0) - (4), Глазова Татьяна, (990.000 +9.744)
(971.373 -9.720), Борц Ларик, (0) - (4), Амирханов Артем, (981.102 +9.720)
2016-03-12,,,,
(961.653 +11.099), Борц Ларик, (4) - (0), Колмаков Петр, (1000.000 -11.099)
(972.752 +1.422), Борц Ларик, (2) - (2), Мухин Анатолий, (1022.482 -1.422)
(974.174 -4.430), Борц Ларик, (0) - (3), Попов Егор, (1125.237 +4.430)
(969.744 +10.442), Борц Ларик, (4) - (0), Смирнов Михаил, (985.115 -10.442)
(980.186 +0.267), Борц Ларик, (2) - (2), Галкин Дмитрий, (989.453 -0.267)
