(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2015-10-17_draft,,,,
(1000.000 -10.000), Амирханов Артем, (0) - (4), Попов Егор, (1000.000 +10.000)
(990.000 -0.000), Амирханов Артем, (2) - (2), Борц Ларик, (990.000 0.000)
(990.000 -0.000), Амирханов Артем, (2) - (2), Жигарев Борис, (990.000 0.000)
(990.000 +0.279), Амирханов Артем, (2) - (2), Шурыгин Егор, (999.712 -0.279)
2015-11-01,,,,
(990.279 +0.296), Амирханов Артем, (2) - (2), Ярцев Александр, (1000.575 -0.296)
(990.576 +0.271), Амирханов Артем, (2) - (2), Рогозин Антон, (999.984 -0.271)
(990.846 -9.744), Амирханов Артем, (0) - (4), Шурыгин Егор, (999.745 +9.744)
(981.102 +9.720), Амирханов Артем, (4) - (0), Борц Ларик, (971.373 -9.720)
2016-03-12,,,,
(990.823 -7.905), Амирханов Артем, (0) - (3), Ковалев Александр, (972.052 +7.905)
(982.918 +0.437), Амирханов Артем, (2) - (2), Шурыгин Егор, (998.100 -0.437)
(983.354 +9.559), Амирханов Артем, (4) - (0), Жигарев Борис, (968.024 -9.559)
(992.913 +0.627), Амирханов Артем, (2) - (2), Ярцев Александр, (1014.739 -0.627)
(993.541 -0.543), Амирханов Артем, (2) - (2), Смирнов Михаил, (974.673 +0.543)
2016-06-26_draft,,,,
(992.998 +0.815), Амирханов Артем, (2) - (2), Шурыгин Егор, (1021.363 -0.815)
(993.813 +2.383), Амирханов Артем, (2) - (2), Ковалев Александр, (1078.238 -2.383)
(996.196 +3.529), Амирханов Артем, (2) - (2), Попов Егор, (1124.314 -3.529)
(999.725 -8.204), Амирханов Артем, (0) - (4), Ярцев Александр, (1062.801 +8.204)
2016-07-30_singletone,,,,
(991.521 -6.165), Амирханов Артем, (0) - (3), Ярцев Александр, (1054.016 +6.165)
(985.356 -9.142), Амирханов Артем, (0) - (4), Шурыгин Егор, (1015.234 +9.142)
(976.213 -7.379), Амирханов Артем, (0) - (3), Куров Вадим, (981.818 +7.379)
(968.834 -10.169), Амирханов Артем, (0) - (4), Жигарев Борис, (962.966 +10.169)
