(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2015-11-28,,,,
(1000.000 -8.170), Пинчук Сергей, (0) - (4), Попов Егор, (1064.299 +8.170)
(991.830 -9.524), Пинчук Сергей, (0) - (4), Шурыгин Егор, (1008.377 +9.524)
(982.306 -9.700), Пинчук Сергей, (0) - (4), Мухин Анатолий, (992.726 +9.700)
(972.606 +10.257), Пинчук Сергей, (4) - (0), Глазова Татьяна, (981.521 -10.257)
2016-01-30,,,,
(982.862 +10.969), Пинчук Сергей, (4) - (0), Годелашвили Александр, (1016.638 -10.969)
(993.831 -0.172), Пинчук Сергей, (2) - (2), Пинчук Алексей, (987.852 +0.172)
(993.659 +3.040), Пинчук Сергей, (2) - (2), Попов Егор, (1102.717 -3.040)
(996.699 -8.850), Пинчук Сергей, (0) - (4), Зубко Дмитрий, (1036.819 +8.850)
2016-04-02_spb,,,,
(987.849 +8.858), Пинчук Сергей, (4) - (0), Глазова Татьяна, (947.983 -8.858)
(996.706 +4.098), Пинчук Сергей, (2) - (2), Попов Егор, (1147.986 -4.098)
(1000.805 +0.907), Пинчук Сергей, (2) - (2), Ярцев Александр, (1032.391 -0.907)
(1001.711 +0.221), Пинчук Сергей, (2) - (2), Привалов Денис, (1009.380 -0.221)
2016-04-23,,,,
(1001.932 -9.223), Пинчук Сергей, (0) - (4), Рогозин Антон, (1028.979 +9.223)
(992.709 +9.101), Пинчук Сергей, (4) - (0), Овсяников Денис, (961.405 -9.101)
(1001.810 -9.912), Пинчук Сергей, (0) - (4), Годелашвили Александр, (1004.873 +9.912)
(991.898 +8.677), Пинчук Сергей, (4) - (0), Бутаков Никита, (945.662 -8.677)
(1000.575 +0.203), Пинчук Сергей, (2) - (2), Лапыгин Антон, (1007.623 -0.203)
2016-05-21,,,,
(1000.778 +0.767), Пинчук Сергей, (2) - (2), Ковалев Александр, (1027.466 -0.767)
(1001.545 +3.690), Пинчук Сергей, (2) - (2), Попов Егор, (1136.094 -3.690)
(1005.235 +1.389), Пинчук Сергей, (2) - (2), Ярцев Александр, (1053.808 -1.389)
(1006.624 -9.265), Пинчук Сергей, (0) - (4), Гольцов Василий, (1032.207 +9.265)
2016-05-28_SPB_regional,,,,
(997.359 +9.732), Пинчук Сергей, (4) - (0), Пинчук Алексей, (988.055 -9.732)
(1007.091 +11.328), Пинчук Сергей, (4) - (0), Ковалев Александр, (1053.516 -11.328)
(1018.419 +1.099), Пинчук Сергей, (2) - (2), Ярцев Александр, (1056.748 -1.099)
(1019.518 +10.324), Пинчук Сергей, (4) - (0), Володин Антон, (1030.776 -10.324)
(1029.842 -1.004), Пинчук Сергей, (2) - (2), Галкин Дмитрий, (994.826 +1.004)
(1028.838 +4.869), Пинчук Сергей, (2) - (0), Чирва Иван, (1019.749 -4.869)
(1033.707 +5.335), Пинчук Сергей, (2) - (0), Ярцев Александр, (1057.045 -5.335)
(1039.042 +5.247), Пинчук Сергей, (2) - (0), Ярцев Александр, (1056.248 -5.247)
2016-06-18,,,,
(1044.290 +0.140), Пинчук Сергей, (2) - (2), Ковалев Александр, (1049.156 -0.140)
(1044.430 +4.937), Пинчук Сергей, (3) - (0), Бутаков Никита, (920.715 -4.937)
(1049.367 -10.006), Пинчук Сергей, (0) - (4), Ярцев Александр, (1049.152 +10.006)
(1039.360 -2.055), Пинчук Сергей, (2) - (2), Пинчук Алексей, (966.931 +2.055)
(1037.305 -0.658), Пинчук Сергей, (2) - (2), Смирнов Антон, (1014.410 +0.658)
2016-07-30_singletone,,,,
(1036.647 +7.757), Пинчук Сергей, (4) - (0), Пинчук Алексей, (957.357 -7.757)
(1044.404 -4.787), Пинчук Сергей, (2) - (2), Глазова Татьяна, (863.277 +4.787)
(1039.617 +10.530), Пинчук Сергей, (4) - (0), Ярцев Александр, (1058.049 -10.530)
(1050.147 -9.028), Пинчук Сергей, (0) - (4), Рогозин Антон, (1084.010 +9.028)
(1041.118 +2.687), Пинчук Сергей, (2) - (2), Попов Егор, (1136.824 -2.687)
2016-08-20,,,,
(1043.805 -9.378), Пинчук Сергей, (0) - (5), Сизякин Артем, (1000.000 +9.378)
(1034.427 -8.460), Пинчук Сергей, (0) - (6), Рогозин Антон, (1088.348 +8.460)
(1025.967 +4.666), Пинчук Сергей, (5) - (0), Глазова Татьяна, (861.849 -4.666)
(1030.632 +0.617), Пинчук Сергей, (3) - (3), Ярцев Александр, (1052.095 -0.617)
2016-10-01,,,,
(1031.249 -14.629), Пинчук Сергей, (0) - (6), Глазова Татьяна, (857.183 +14.629)
(1016.620 +0.072), Пинчук Сергей, (3) - (3), Годелашвили Александр, (1019.134 -0.072)
(1016.693 +9.084), Пинчук Сергей, (6) - (0), Коновалов Виталий, (984.782 -9.084)
(1025.777 +3.486), Пинчук Сергей, (3) - (3), Попов Егор, (1152.175 -3.486)
2016-10-29_national,,,,
(1029.262 +9.852), Пинчук Сергей, (6) - (0), Чирва Иван, (1024.136 -9.852)
(1039.115 -7.955), Пинчук Сергей, (0) - (6), Рогозин Антон, (1111.184 +7.955)
(1031.160 +10.231), Пинчук Сергей, (6) - (0), Лапыгин Антон, (1039.203 -10.231)
(1041.391 -1.667), Пинчук Сергей, (3) - (3), Шеляпин Антон, (982.920 +1.667)
(1039.724 -4.980), Пинчук Сергей, (0) - (3), Антонов Евгений, (1041.090 +4.980)
(1034.744 -5.050), Пинчук Сергей, (0) - (3), Иванов Максим, (1031.254 +5.050)
