(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-10-16_MOS_National,,,,
(1000.000 -11.747), Гирник Илья, (0) - (5), Афанасьев Сергей, (938.668 +11.747)
(988.253 -9.964), Гирник Илья, (0) - (5), Башмаков Денис, (989.515 +9.964)
(978.289 -11.554), Гирник Илья, (0) - (5), Бакаев Павел, (923.846 +11.554)
(966.735 +9.821), Гирник Илья, (5) - (0), Шурыгин Егор, (960.500 -9.821)
(976.555 +9.840), Гирник Илья, (5) - (0), Хохлушина Наталья, (970.986 -9.840)
(986.395 -6.804), Гирник Илья, (0) - (5), Борц Ларик, (1101.481 +6.804)
(979.592 +11.316), Гирник Илья, (5) - (0), Сучков Николай, (1025.572 -11.316)
(990.907 +8.905), Гирник Илья, (5) - (0), Шурыгин Егор, (952.697 -8.905)
2017-02-04,,,,
(999.812 +10.420), Гирник Илья, (5) - (0), Смирнов Антон, (1014.409 -10.420)
(1010.232 -9.916), Гирник Илья, (0) - (5), Нелипович Виктор, (1013.148 +9.916)
(1000.316 +7.869), Гирник Илья, (5) - (0), Каракасиян Вания, (925.135 -7.869)
(1008.185 -7.075), Гирник Илья, (0) - (5), Борц Ларик, (1112.871 +7.075)
(1001.110 +9.513), Гирник Илья, (5) - (0), Парфиевич Дмитрий, (984.170 -9.513)
(1010.623 +8.957), Гирник Илья, (5) - (0), Яковлев Артем, (974.265 -8.957)
(1019.580 +11.335), Гирник Илья, (5) - (0), Овсянников Евгений, (1066.247 -11.335)
(1030.915 -11.053), Гирник Илья, (0) - (5), Рачинский Олег, (994.193 +11.053)
