(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
(994.524 -9.057), Лазарев Максим, (0) - (5), Токун Дмитрий, (1027.400 +9.057)
2017-05-20,,,,
(985.468 +8.810), Лазарев Максим, (5) - (0), Яковлев Артем, (943.917 -8.810)
(994.277 -8.718), Лазарев Максим, (0) - (4), Бакаев Павел, (963.006 +8.718)
(985.559 +11.179), Лазарев Максим, (5) - (0), Токун Дмитрий, (1026.710 -11.179)
(996.738 -8.634), Лазарев Максим, (0) - (5), Дрожалин Максим, (1044.499 +8.634)
(988.104 -11.936), Лазарев Максим, (0) - (5), Стахмич Николай, (919.989 +11.936)
2017-06-25,,,,
(976.168 +10.658), Лазарев Максим, (5) - (0), Зернов Дмитрий, (999.061 -10.658)
(986.826 +11.078), Лазарев Максим, (5) - (0), Александров Олег, (1024.415 -11.078)
(997.904 -3.638), Лазарев Максим, (0) - (5), Самигулин Максум, (1259.086 +3.638)
(994.266 +13.994), Лазарев Максим, (5) - (0), Борц Ларик, (1141.224 -13.994)
(1008.260 +8.627), Лазарев Максим, (5) - (0), Стахмич Николай, (960.272 -8.627)
(1016.888 -6.751), Лазарев Максим, (0) - (5), Борц Ларик, (1134.030 +6.751)
2017-09-09,,,,
(1010.137 -9.359), Лазарев Максим, (0) - (5), Токун Дмитрий, (1032.425 +9.359)
(1000.778 +12.138), Лазарев Максим, (5) - (0), Нелипович Виктор, (1076.227 -12.138)
(1012.916 -6.963), Лазарев Максим, (0) - (5), Борц Ларик, (1121.872 +6.963)
(1005.953 +9.812), Лазарев Максим, (5) - (0), Рачинский Олег, (999.414 -9.812)
(1015.765 -8.882), Лазарев Максим, (0) - (5), Пугачев Никита, (1054.787 +8.882)
