(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2017-02-04,,,,
(1000.000 +11.764), Кузьмина Диана, (5) - (0), Пугачев Никита, (1061.929 -11.764)
(1011.764 -7.622), Кузьмина Диана, (0) - (5), Зубко Дмитрий, (1095.992 +7.622)
(1004.142 -10.511), Кузьмина Диана, (0) - (5), Токун Дмитрий, (986.381 +10.511)
(993.631 -11.178), Кузьмина Диана, (0) - (5), Яковлев Артем, (952.502 +11.178)
(982.453 -8.062), Кузьмина Диана, (0) - (5), Овсянников Евгений, (1050.656 +8.062)
