(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-01-23,,,,
(1000.000 +10.000), Самигулин Максум, (5) - (0), Шурыгин Егор, (1000.000 -10.000)
(1010.000 +10.000), Самигулин Максум, (5) - (0), Колмаков Петр, (1010.000 -10.000)
(1020.000 +10.000), Самигулин Максум, (5) - (0), Журавлев Илья, (1020.000 -10.000)
(1030.000 +10.000), Самигулин Максум, (5) - (0), Овешников Андрей, (1029.992 -10.000)
(1040.000 +9.417), Самигулин Максум, (5) - (0), Пугачев Никита, (1019.729 -9.417)
2016-02-27,,,,
(1049.417 +8.587), Самигулин Максум, (5) - (0), Чердаков Евгений, (1000.000 -8.587)
(1058.004 +8.622), Самигулин Максум, (5) - (0), Ложкин Александр, (1009.823 -8.622)
(1066.626 +8.397), Самигулин Максум, (5) - (0), Овсянников Евгений, (1010.440 -8.397)
(1075.023 +8.997), Самигулин Максум, (5) - (0), Овешников Андрей, (1040.048 -8.997)
(1084.020 +7.771), Самигулин Максум, (5) - (0), Каракасиян Вания, (1005.263 -7.771)
2016-04-02_MOS_SC,,,,
(1091.791 +9.264), Самигулин Максум, (5) - (0), Овешников Андрей, (1066.185 -9.264)
(1101.055 -12.272), Самигулин Максум, (0) - (5), Чердаков Евгений, (1020.721 +12.272)
(1088.783 -11.056), Самигулин Максум, (0) - (5), Зубко Дмитрий, (1051.956 +11.056)
(1077.727 +7.852), Самигулин Максум, (5) - (0), Пугачев Никита, (1001.923 -7.852)
(1085.580 +7.147), Самигулин Максум, (5) - (0), Фомичев Артем, (983.625 -7.147)
2016-04-30_MOS_Spring,,,,
(1092.726 +7.393), Самигулин Максум, (5) - (0), Костинский Виктор, (1000.000 -7.393)
(1100.119 +6.708), Самигулин Максум, (5) - (0), Кулаев Лев, (981.323 -6.708)
(1106.827 -12.925), Самигулин Максум, (0) - (5), Овсянников Евгений, (1002.131 +12.925)
(1093.902 +8.553), Самигулин Максум, (5) - (0), Журавлев Илья, (1043.287 -8.553)
(1102.455 +8.174), Самигулин Максум, (5) - (0), Мухин Анатолий, (1038.285 -8.174)
2016-05-28_MOS_Spring,,,,
(1110.629 -12.277), Самигулин Максум, (0) - (5), Мухин Анатолий, (1030.111 +12.277)
(1098.352 +7.175), Самигулин Максум, (5) - (0), Чердаков Евгений, (997.447 -7.175)
(1105.527 +9.787), Самигулин Максум, (5) - (0), Борц Ларик, (1098.132 -9.787)
(1115.314 +5.934), Самигулин Максум, (5) - (0), Каракасиян Вания, (965.368 -5.934)
(1121.248 +8.070), Самигулин Максум, (5) - (0), Овсянников Евгений, (1053.331 -8.070)
2016-06-25_MOS_Regional,,,,
(1129.317 +6.542), Самигулин Максум, (5) - (0), Пугачев Никита, (1004.009 -6.542)
(1135.859 -14.020), Самигулин Максум, (0) - (5), Смирнов Антон, (987.846 +14.020)
(1121.839 +5.279), Самигулин Максум, (5) - (0), Хохлов Тимофей, (943.683 -5.279)
(1127.118 -14.054), Самигулин Максум, (0) - (5), Токун Дмитрий, (977.706 +14.054)
(1113.065 +6.849), Самигулин Максум, (5) - (0), Ветошкин Митя, (999.726 -6.849)
(1119.914 +6.640), Самигулин Максум, (5) - (0), Лазарев Максим, (998.473 -6.640)
(1126.554 +6.820), Самигулин Максум, (5) - (0), Токун Дмитрий, (1012.111 -6.820)
(1133.374 +8.576), Самигулин Максум, (5) - (0), Овешников Андрей, (1083.553 -8.576)
2016-09-17,,,,
(1141.950 +4.196), Самигулин Максум, (5) - (0), Каракасиян Вания, (911.563 -4.196)
(1146.146 +6.047), Самигулин Максум, (5) - (0), Ложкин Александр, (1000.914 -6.047)
(1152.193 +6.636), Самигулин Максум, (5) - (0), Смирнов Антон, (1030.586 -6.636)
(1158.829 +9.670), Самигулин Максум, (5) - (0), Борц Ларик, (1147.356 -9.670)
(1168.499 +8.054), Самигулин Максум, (5) - (0), Овешников Андрей, (1100.013 -8.054)
2016-10-16_MOS_National,,,,
(1176.553 +4.295), Самигулин Максум, (5) - (0), Хохлов Тимофей, (951.344 -4.295)
(1180.849 +5.636), Самигулин Максум, (5) - (0), Бригадирова Анастасия, (1018.320 -5.636)
(1186.485 +6.501), Самигулин Максум, (5) - (0), Ревзин Игорь, (1059.566 -6.501)
(1192.986 +5.870), Самигулин Максум, (5) - (0), Иванов Владимир, (1040.368 -5.870)
(1198.855 -14.635), Самигулин Максум, (0) - (5), Фомичев Артем, (1024.516 +14.635)
2016-11-12_MOS_Trident,,,,
(1184.220 -15.097), Самигулин Максум, (0) - (5), Токун Дмитрий, (988.841 +15.097)
(1169.123 +7.019), Самигулин Максум, (5) - (0), Овешников Андрей, (1062.317 -7.019)
(1176.142 -14.446), Самигулин Максум, (0) - (5), Смирнов Антон, (1010.070 +14.446)
(1161.696 +7.755), Самигулин Максум, (5) - (0), Борц Ларик, (1082.354 -7.755)
(1169.451 +7.331), Самигулин Максум, (5) - (0), Овсянников Евгений, (1074.431 -7.331)
2016-12-17,,,,
(1176.782 +4.041), Самигулин Максум, (5) - (0), Бакаев Павел, (938.187 -4.041)
(1180.824 -14.341), Самигулин Максум, (0) - (5), Лазарев Максим, (1019.268 +14.341)
(1166.482 +6.313), Самигулин Максум, (5) - (0), Нелипович Виктор, (1032.073 -6.313)
(1172.796 -13.305), Самигулин Максум, (0) - (5), Пугачев Никита, (1053.486 +13.305)
(1159.491 +4.443), Самигулин Максум, (5) - (0), Шурыгин Егор, (941.784 -4.443)
