(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-09-30_SPB_Summer,,,,
(1000.000 -7.646), Селин Олег, (0) - (4), Ветошкин Митя, (1015.398 +7.646)
(992.354 -8.055), Селин Олег, (0) - (4), Резниченко Роман, (989.987 +8.055)
(984.300 -8.509), Селин Олег, (0) - (4), Логинов Сергей, (962.179 +8.509)
2016-12-10_SPB,,,,
(975.791 -8.213), Селин Олег, (0) - (4), Поталицын Михаил, (966.523 +8.213)
(967.578 +7.867), Селин Олег, (4) - (0), Яковлев Артем, (961.805 -7.867)
(975.445 -9.244), Селин Олег, (0) - (5), Матвеев Михаил, (1001.772 +9.244)
(966.201 -12.096), Селин Олег, (0) - (5), Ильичев Павел, (892.289 +12.096)
(954.105 -6.705), Селин Олег, (0) - (5), Ревзин Игорь, (1073.016 +6.705)
