(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-04-02_MOS_SC,,,,
(1000.000 -9.712), Хохлов Тимофей, (0) - (5), Мухин Анатолий, (1009.995 +9.712)
(990.288 +10.354), Хохлов Тимофей, (5) - (0), Овсянников Евгений, (1002.593 -10.354)
(1000.642 -8.164), Хохлов Тимофей, (0) - (5), Овешников Андрей, (1065.170 +8.164)
(992.478 -10.135), Хохлов Тимофей, (0) - (5), Каракасиян Вания, (987.771 +10.135)
(982.342 -10.215), Хохлов Тимофей, (0) - (5), Бакаев Павел, (974.854 +10.215)
2016-05-28_MOS_Spring,,,,
(972.127 -10.340), Хохлов Тимофей, (0) - (5), Парфиевич Дмитрий, (960.297 +10.340)
(961.787 -9.981), Хохлов Тимофей, (0) - (5), Токун Дмитрий, (962.442 +9.981)
(951.805 -8.849), Хохлов Тимофей, (0) - (5), Махов Роман, (991.977 +8.849)
(942.957 +11.050), Хохлов Тимофей, (5) - (0), Чердаков Евгений, (979.584 -11.050)
(954.007 -7.262), Хохлов Тимофей, (0) - (5), Овешников Андрей, (1051.631 +7.262)
2016-06-25_MOS_Regional,,,,
(946.745 -9.423), Хохлов Тимофей, (0) - (5), Токун Дмитрий, (966.799 +9.423)
(937.322 +6.362), Хохлов Тимофей, (4) - (1), Ильичев Павел, (949.889 -6.362)
(943.683 -5.279), Хохлов Тимофей, (0) - (5), Самигулин Максум, (1121.839 +5.279)
(938.404 -9.935), Хохлов Тимофей, (0) - (5), Каракасиян Вания, (940.665 +9.935)
(928.469 +11.544), Хохлов Тимофей, (5) - (0), Нелипович Виктор, (982.540 -11.544)
(940.013 -4.251), Хохлов Тимофей, (1) - (4), Ветошкин Дмитрий, (1001.402 +4.251)
(935.762 +7.515), Хохлов Тимофей, (4) - (1), Афанасьев Сергей, (988.813 -7.515)
2016-10-16_MOS_National,,,,
(943.277 +8.067), Хохлов Тимофей, (4) - (0), Парфиевич Дмитрий, (946.198 -8.067)
(951.344 -4.295), Хохлов Тимофей, (0) - (5), Самигулин Максум, (1176.553 +4.295)
(947.049 +12.854), Хохлов Тимофей, (5) - (0), Овсянников Евгений, (1049.044 -12.854)
(959.903 +7.381), Хохлов Тимофей, (4) - (0), Каракасиян Вания, (932.975 -7.381)
(967.284 -8.677), Хохлов Тимофей, (0) - (5), Яковлев Артем, (1013.517 +8.677)
(958.607 -7.820), Хохлов Тимофей, (0) - (5), Овсянников Евгений, (1035.585 +7.820)
(950.787 -8.560), Хохлов Тимофей, (0) - (5), Мальцев Дмитрий, (1001.151 +8.560)
