(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-02-22_spb_city_champs,,,,
(1000.000 -0.000), Шурыгин Егор, (2) - (2), Черноножкин Василий, (1000.000 0.000)
(1000.000 -0.000), Шурыгин Егор, (2) - (2), Володин Антон, (1000.000 0.000)
(1000.000 +0.349), Шурыгин Егор, (2) - (2), Ермолаев Алексей, (1012.140 -0.349)
(1000.349 +9.986), Шурыгин Егор, (4) - (0), Куклин Андрей, (999.847 -9.986)
2014-03-09,,,,
(1010.335 -1.054), Шурыгин Егор, (2) - (2), Антонов Евгений, (973.583 +1.054)
(1009.281 -10.211), Шурыгин Егор, (0) - (4), Сизякин Артем, (1001.932 +10.211)
(999.069 -7.236), Шурыгин Егор, (0) - (4), Попов Егор, (1097.680 +7.236)
(991.834 +8.805), Шурыгин Егор, (4) - (0), Пинчук Сергей, (950.100 -8.805)
(1000.638 +0.587), Шурыгин Егор, (2) - (2), Щербаков Григорий, (1021.041 -0.587)
2014-03-30,,,,
(1001.225 +1.795), Шурыгин Егор, (2) - (1), Антонов Евгений, (968.469 -1.795)
(1003.020 -0.397), Шурыгин Егор, (2) - (2), Анвартдинов Тимур, (989.216 +0.397)
(1002.623 -9.955), Шурыгин Егор, (0) - (4), Сизякин Артем, (1004.185 +9.955)
(992.668 +9.688), Шурыгин Егор, (4) - (0), Николаев Денис, (981.815 -9.688)
(1002.356 -7.665), Шурыгин Егор, (0) - (3), Смирнов Виктор, (994.721 +7.665)
2014-04-19_chronos_protocol,,,,
(994.691 +0.221), Шурыгин Егор, (2) - (2), Смирнов Виктор, (1002.386 -0.221)
(994.912 +0.171), Шурыгин Егор, (2) - (2), Ледовский Артур, (1000.867 -0.171)
(995.084 -0.219), Шурыгин Егор, (2) - (2), Новикова Лилия, (987.486 +0.219)
(994.865 -0.286), Шурыгин Егор, (2) - (2), Ковалев Александр, (984.934 +0.286)
(994.579 -9.715), Шурыгин Егор, (0) - (4), Овсяников Денис, (1004.487 +9.715)
(984.864 +4.193), Шурыгин Егор, (2) - (0), Малич Антон, (928.284 -4.193)
(989.057 -5.487), Шурыгин Егор, (0) - (2), Гончаренко Сергей, (955.091 +5.487)
(983.570 +4.825), Шурыгин Егор, (2) - (0), Володин Антон, (971.431 -4.825)
(988.395 +4.245), Шурыгин Егор, (2) - (0), Малич Антон, (935.519 -4.245)
(992.640 +4.471), Шурыгин Егор, (2) - (0), Гончаренко Сергей, (955.726 -4.471)
(997.111 +4.692), Шурыгин Егор, (2) - (0), Николаев Денис, (975.710 -4.692)
2014-05-11_team,,,,
(1001.803 -9.565), Шурыгин Егор, (0) - (4), Воробьев Петя, (1016.936 +9.565)
(992.239 -9.522), Шурыгин Егор, (0) - (4), Сизякин Артем, (1008.846 +9.522)
(982.716 +10.739), Шурыгин Егор, (4) - (0), Ярцев Александр, (1008.437 -10.739)
(993.455 -0.591), Шурыгин Егор, (2) - (2), Ковалев Александр, (972.890 +0.591)
2014-05-31_spb_regionals,,,,
(992.864 +1.218), Шурыгин Егор, (2) - (2), Зубко Дмитрий, (1035.410 -1.218)
(994.082 +2.473), Шурыгин Егор, (2) - (1), Селин Станислав, (992.825 -2.473)
(996.555 -0.860), Шурыгин Егор, (2) - (2), Ковалев Александр, (966.599 +0.860)
(995.695 +1.097), Шурыгин Егор, (2) - (2), Дмитриев Павел, (1033.975 -1.097)
(996.793 -9.868), Шурыгин Егор, (0) - (4), Овсяников Денис, (1001.365 +9.868)
(986.924 -0.872), Шурыгин Егор, (2) - (2), Леонов Антон, (956.546 +0.872)
(986.052 +11.002), Шурыгин Егор, (4) - (0), Дмитриев Павел, (1020.972 -11.002)
2014-06-07_draft,,,,
(997.054 -0.495), Шурыгин Егор, (2) - (2), Ковалев Александр, (979.851 +0.495)
(996.559 -7.195), Шурыгин Егор, (0) - (4), Рогозин Антон, (1096.696 +7.195)
(989.364 -0.294), Шурыгин Егор, (2) - (2), Антонов Евгений, (979.130 +0.294)
(989.069 +2.017), Шурыгин Егор, (2) - (2), Зубко Дмитрий, (1060.111 -2.017)
2014-06-15,,,,
(991.086 +0.257), Шурыгин Егор, (2) - (2), Димитров Максим, (1000.000 -0.257)
(991.343 -10.392), Шурыгин Егор, (0) - (4), Ковалев Александр, (977.720 +10.392)
(980.951 +1.817), Шурыгин Егор, (2) - (2), Зубко Дмитрий, (1044.783 -1.817)
(982.768 +10.705), Шурыгин Егор, (4) - (0), Смирнов Михаил, (1007.291 -10.705)
2014-07-05_msk_regional,,,,
(993.472 -9.256), Шурыгин Егор, (0) - (4), Сизякин Артем, (1019.372 +9.256)
(984.216 -9.597), Шурыгин Егор, (0) - (4), Овсяников Денис, (998.226 +9.597)
(974.619 +10.160), Шурыгин Егор, (4) - (0), Пинчук Алексей, (980.183 -10.160)
(984.779 -2.402), Шурыгин Егор, (1) - (2), Смирнов Виктор, (989.323 +2.402)
(982.378 +9.812), Шурыгин Егор, (4) - (0), Полевиков Александр, (975.848 -9.812)
(992.190 -6.547), Шурыгин Егор, (0) - (4), Рогозин Антон, (1117.283 +6.547)
(985.642 -11.031), Шурыгин Егор, (0) - (4), Новикова Лилия, (949.682 +11.031)
2014-08-02,,,,
(974.611 +0.715), Шурыгин Егор, (2) - (2), Смирнов Михаил, (999.510 -0.715)
(975.326 +10.185), Шурыгин Егор, (4) - (0), Ярцев Александр, (981.753 -10.185)
(985.511 -8.931), Шурыгин Егор, (0) - (4), Ковалев Александр, (1022.809 +8.931)
(976.581 +2.337), Шурыгин Егор, (2) - (2), Борц Ларик, (1059.292 -2.337)
(978.917 +9.433), Шурыгин Егор, (4) - (0), Малич Антон, (959.197 -9.433)
2014-08-30,,,,
(988.350 +11.063), Шурыгин Егор, (4) - (0), Ковалев Александр, (1025.409 -11.063)
(999.413 -5.754), Шурыгин Егор, (0) - (4), Попов Егор, (1156.918 +5.754)
(993.659 +10.311), Шурыгин Егор, (4) - (0), Смирнов Михаил, (1004.477 -10.311)
(1003.971 -7.970), Шурыгин Егор, (0) - (4), Данюшевский Петр, (1075.480 +7.970)
