(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-07-05_msk_regional,,,,
(1000.000 -8.974), Пинчук Алексей, (0) - (4), Ермолаев Алексей, (1035.787 +8.974)
(991.026 -10.843), Пинчук Алексей, (0) - (4), Малич Антон, (961.651 +10.843)
(980.183 -10.160), Пинчук Алексей, (0) - (4), Шурыгин Егор, (974.619 +10.160)
(970.023 -9.825), Пинчук Алексей, (0) - (4), Ярцев Александр, (976.109 +9.825)
(960.198 -5.904), Пинчук Алексей, (0) - (4), Рогозин Антон, (1111.379 +5.904)
(954.294 -9.662), Пинчук Алексей, (0) - (4), Полевиков Александр, (966.036 +9.662)
(944.632 -8.566), Пинчук Алексей, (0) - (4), Овсяников Денис, (994.808 +8.566)
2014-08-30,,,,
(936.066 -7.235), Пинчук Алексей, (0) - (4), Пинчук Сергей, (1034.688 +7.235)
(928.831 -7.587), Пинчук Алексей, (0) - (4), Ковалев Александр, (1014.347 +7.587)
(921.244 +12.094), Пинчук Алексей, (4) - (0), Овешников Андрей, (995.074 -12.094)
(933.337 +1.587), Пинчук Алексей, (2) - (2), Мухин Анатолий, (988.943 -1.587)
2014-10-04_national,,,,
(934.924 -6.896), Пинчук Алексей, (0) - (4), Борц Ларик, (1046.438 +6.896)
(928.028 -9.588), Пинчук Алексей, (0) - (4), Малич Антон, (942.351 +9.588)
(918.440 +11.900), Пинчук Алексей, (4) - (0), Смирнов Михаил, (985.269 -11.900)
(930.340 +10.188), Пинчук Алексей, (4) - (0), Колмаков Петр, (936.856 -10.188)
(940.527 +1.435), Пинчук Алексей, (2) - (2), Мухин Анатолий, (990.724 -1.435)
