(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-11-20_SPB_Trident,,,,
(1000.000 -8.000), Ильичев Павел, (0) - (4), Поталицын Михаил, (1000.000 +8.000)
(992.000 -10.058), Ильичев Павел, (0) - (5), Кириченко Сергей, (990.000 +10.058)
(981.942 -10.056), Ильичев Павел, (0) - (5), Ветошкин Дмитрий, (980.000 +10.056)
(971.887 -9.479), Ильичев Павел, (0) - (5), Матвеев Михаил, (990.000 +9.479)
2016-12-10_SPB,,,,
(962.407 +9.931), Ильичев Павел, (5) - (0), Яковлев Артем, (960.016 -9.931)
(972.339 -9.199), Ильичев Павел, (0) - (5), Овешников Андрей, (1000.233 +9.199)
(963.140 -8.370), Ильичев Павел, (0) - (5), Зубко Дмитрий, (1020.275 +8.370)
(954.770 +10.973), Ильичев Павел, (5) - (0), Селин Олег, (988.680 -10.973)
(965.742 -9.044), Ильичев Павел, (0) - (5), Ветошкин Дмитрий, (999.044 +9.044)
2017-03-12_SPB,,,,
(956.698 -8.814), Ильичев Павел, (0) - (5), Кириченко Сергей, (998.112 +8.814)
(947.884 -6.557), Ильичев Павел, (0) - (5), Фомичев Артем, (1072.613 +6.557)
(941.328 +7.912), Ильичев Павел, (4) - (0), Поталицын Михаил, (937.508 -7.912)
(949.240 -8.692), Ильичев Павел, (0) - (5), Ветошкин Дмитрий, (994.951 +8.692)
