(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-11-12_MOS_Trident,,,,
(1000.000 -10.000), Овешников Андрей, (0) - (5), Овсянников Евгений, (1000.000 +10.000)
(990.000 -10.000), Овешников Андрей, (0) - (5), Самигулин Максум, (990.000 +10.000)
(980.000 +10.000), Овешников Андрей, (5) - (0), Яковлев Артем, (980.000 -10.000)
(990.000 +10.000), Овешников Андрей, (5) - (0), Каракасиян Вания, (990.000 -10.000)
(1000.000 -10.000), Овешников Андрей, (0) - (5), Иванов Владимир, (1000.000 +10.000)
2016-12-10_SPB,,,,
(990.000 +10.233), Овешников Андрей, (5) - (0), Ветошкин Митя, (998.102 -10.233)
(1000.233 +9.199), Овешников Андрей, (5) - (0), Ильичев Павел, (972.339 -9.199)
(1009.432 +11.070), Овешников Андрей, (5) - (0), Пугачев Никита, (1046.746 -11.070)
(1020.502 -9.766), Овешников Андрей, (0) - (5), Зубко Дмитрий, (1028.645 +9.766)
(1010.736 +9.404), Овешников Андрей, (5) - (0), Борц Ларик, (990.010 -9.404)
(1020.140 +9.653), Овешников Андрей, (5) - (0), Ветошкин Митя, (1008.089 -9.653)
(1029.794 +10.980), Овешников Андрей, (5) - (0), Пугачев Никита, (1063.952 -10.980)
