(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-08-02,,,,
(1000.000 -1.104), Максимов Владимир, (2) - (2), Малич Антон, (961.475 +1.104)
(998.896 -10.037), Максимов Владимир, (0) - (4), Смирнов Михаил, (997.615 +10.037)
(988.859 -10.529), Максимов Владимир, (0) - (4), Ярцев Александр, (970.446 +10.529)
(978.329 -9.510), Максимов Владимир, (0) - (4), Амирханов Артем, (995.364 +9.510)
(968.819 +0.186), Максимов Владимир, (2) - (2), Белоусов Николай, (975.299 -0.186)
