(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2013-10-13,,,,
(1000.000 -9.496), Смирнов Михаил, (0) - (4), Попов Егор, (1017.543 +9.496)
(990.504 +0.353), Смирнов Михаил, (2) - (2), Шунин Иван, (1002.771 -0.353)
(990.857 +10.276), Смирнов Михаил, (4) - (0), Гончаренко Сергей, (1000.433 -10.276)
(1001.133 -9.635), Смирнов Михаил, (0) - (4), Новиков Богдан, (1013.808 +9.635)
2014-03-30,,,,
(991.498 -8.979), Смирнов Михаил, (0) - (3), Данюшевский Петр, (1027.091 +8.979)
(982.518 +9.656), Смирнов Михаил, (4) - (0), Малич Антон, (970.573 -9.656)
(992.175 +0.662), Смирнов Михаил, (2) - (2), Гребенщиков Леонид, (1015.219 -0.662)
(992.837 +0.050), Смирнов Михаил, (2) - (2), Смирнов Виктор, (994.575 -0.050)
(992.887 +12.286), Смирнов Михаил, (4) - (0), Новиков Богдан, (1073.722 -12.286)
2014-04-19_chronos_protocol,,,,
(1005.173 +9.851), Смирнов Михаил, (4) - (0), Ельшевский Антон, (1000.000 -9.851)
(1015.024 -0.174), Смирнов Михаил, (2) - (2), Иванов Алексей, (1008.982 +0.174)
(1014.850 -9.480), Смирнов Михаил, (0) - (4), Ермолаев Алексей, (1032.921 +9.480)
(1005.370 -10.854), Смирнов Михаил, (0) - (4), Гришин Виктор, (975.632 +10.854)
(994.516 -0.671), Смирнов Михаил, (2) - (2), Колмаков Петр, (971.171 +0.671)
(993.845 -4.480), Смирнов Михаил, (0) - (2), Зубко Дмитрий, (1030.135 +4.480)
(989.365 +5.102), Смирнов Михаил, (2) - (0), Кравченко Зевс, (996.427 -5.102)
(994.467 +4.929), Смирнов Михаил, (2) - (0), Полевиков Александр, (989.507 -4.929)
(999.395 +5.249), Смирнов Михаил, (2) - (0), Дмитриев Павел, (1016.707 -5.249)
(1004.644 +5.073), Смирнов Михаил, (2) - (0), Смирнов Виктор, (1009.683 -5.073)
(1009.717 +5.494), Смирнов Михаил, (2) - (0), Зубко Дмитрий, (1044.129 -5.494)
(1015.210 +5.337), Смирнов Михаил, (2) - (0), Зубко Дмитрий, (1038.635 -5.337)
2014-06-15,,,,
(1020.547 -7.448), Смирнов Михаил, (0) - (4), Рогозин Антон, (1111.224 +7.448)
(1013.099 +0.910), Смирнов Михаил, (2) - (2), Зубко Дмитрий, (1044.792 -0.910)
(1014.009 -8.221), Смирнов Михаил, (0) - (4), Борц Ларик, (1076.467 +8.221)
(1005.788 -10.665), Смирнов Михаил, (0) - (4), Шурыгин Егор, (982.655 +10.665)
2014-07-05_msk_regional,,,,
(995.123 +9.697), Смирнов Михаил, (4) - (0), Полевиков Александр, (984.578 -9.697)
(1004.819 +1.161), Смирнов Михаил, (2) - (2), Ермолаев Алексей, (1045.336 -1.161)
(1005.980 -0.956), Смирнов Михаил, (2) - (2), Малич Антон, (972.649 +0.956)
(1005.024 +1.124), Смирнов Михаил, (2) - (2), Сизякин Артем, (1044.226 -1.124)
(1006.147 -0.166), Смирнов Михаил, (2) - (2), Пинчук Сергей, (1000.377 +0.166)
(1005.981 -4.267), Смирнов Михаил, (0) - (2), Черноножкин Василий, (1057.284 +4.267)
(1001.714 -3.391), Смирнов Михаил, (0) - (2), Попов Егор, (1117.625 +3.391)
2014-08-02,,,,
(998.323 -0.708), Смирнов Михаил, (2) - (2), Шурыгин Егор, (973.677 +0.708)
(997.615 +10.037), Смирнов Михаил, (4) - (0), Максимов Владимир, (998.896 -10.037)
(1007.652 +3.460), Смирнов Михаил, (2) - (2), Рогозин Антон, (1133.050 -3.460)
(1011.112 -9.869), Смирнов Михаил, (0) - (4), Пинчук Сергей, (1015.680 +9.869)
(1001.244 +1.101), Смирнов Михаил, (2) - (2), Зубко Дмитрий, (1039.642 -1.101)
2014-08-30,,,,
(1002.344 +1.124), Смирнов Михаил, (2) - (2), Пинчук Сергей, (1041.566 -1.124)
(1003.468 -10.304), Смирнов Михаил, (0) - (4), Шурыгин Егор, (992.888 +10.304)
(993.164 +1.106), Смирнов Михаил, (2) - (2), Нащекин Алексей, (1031.761 -1.106)
(994.270 -10.377), Смирнов Михаил, (0) - (4), Ярцев Александр, (981.165 +10.377)
2014-10-04_national,,,,
(983.893 +1.527), Смирнов Михаил, (2) - (2), Пинчук Сергей, (1037.368 -1.527)
(985.420 -1.412), Смирнов Михаил, (1) - (2), Черноножкин Василий, (1053.012 +1.412)
(984.008 -11.865), Смирнов Михаил, (0) - (4), Пинчук Алексей, (918.431 +11.865)
(972.143 +9.972), Смирнов Михаил, (4) - (0), Гольцов Василий, (971.170 -9.972)
(982.115 -8.615), Смирнов Михаил, (0) - (4), Сорокин Валентин, (1030.563 +8.615)
2014-11-08,,,,
(973.500 +0.289), Смирнов Михаил, (2) - (2), Антонов Евгений, (983.561 -0.289)
(973.790 +9.188), Смирнов Михаил, (4) - (0), Пинчук Алексей, (945.524 -9.188)
(982.978 +10.178), Смирнов Михаил, (4) - (0), Мухин Анатолий, (989.170 -10.178)
(993.156 -5.297), Смирнов Михаил, (0) - (4), Рогозин Антон, (1170.497 +5.297)
2014-12-13,,,,
(987.859 -10.820), Смирнов Михаил, (0) - (4), Пинчук Алексей, (959.292 +10.820)
(977.039 -10.341), Смирнов Михаил, (0) - (4), Антонов Евгений, (965.199 +10.341)
(966.698 -8.552), Смирнов Михаил, (0) - (4), Сизякин Артем, (1017.377 +8.552)
(958.147 +10.772), Смирнов Михаил, (4) - (0), Жигарев Борис, (985.030 -10.772)
(968.919 -8.783), Смирнов Михаил, (0) - (4), Ковалев Александр, (1011.428 +8.783)
2015-01-31,,,,
(960.136 -9.464), Смирнов Михаил, (0) - (4), Антонов Евгений, (978.771 +9.464)
(950.672 -4.579), Смирнов Михаил, (0) - (4), Рогозин Антон, (1161.594 +4.579)
(946.093 +1.513), Смирнов Михаил, (2) - (2), Пинчук Сергей, (999.081 -1.513)
(947.606 +2.124), Смирнов Михаил, (2) - (2), Ковалев Александр, (1022.541 -2.124)
2015-03-01,,,,
(949.730 +2.314), Смирнов Михаил, (2) - (2), Ярцев Александр, (1031.625 -2.314)
(952.045 +1.438), Смирнов Михаил, (2) - (2), Антонов Евгений, (1002.361 -1.438)
(953.483 +1.045), Смирнов Михаил, (2) - (2), Шурыгин Егор, (989.936 -1.045)
(954.528 +0.386), Смирнов Михаил, (2) - (2), Гольцов Василий, (967.951 -0.386)
2015-03-21,,,,
(954.914 -7.184), Смирнов Михаил, (0) - (4), Ковалев Александр, (1055.484 +7.184)
(947.731 +10.705), Смирнов Михаил, (4) - (0), Сергеев Иван, (972.253 -10.705)
(958.435 +1.339), Смирнов Михаил, (2) - (2), Воронцов Денис, (1005.233 -1.339)
(959.774 +3.427), Смирнов Михаил, (2) - (1), Жигарев Борис, (963.014 -3.427)
(963.201 -5.831), Смирнов Михаил, (0) - (4), Новиков Богдан, (1117.418 +5.831)
2015-04-25,,,,
(957.369 -4.922), Смирнов Михаил, (0) - (4), Попов Егор, (1151.853 +4.922)
(952.447 +0.927), Смирнов Михаил, (2) - (2), Гаврилов Андрей, (984.758 -0.927)
(953.375 +2.330), Смирнов Михаил, (2) - (2), Ковалев Александр, (1035.831 -2.330)
(955.704 +4.335), Смирнов Михаил, (2) - (2), Зубко Дмитрий, (1116.984 -4.335)
2015-05-30,,,,
(960.039 +1.141), Смирнов Михаил, (2) - (2), Ярцев Александр, (999.847 -1.141)
(961.180 +1.801), Смирнов Михаил, (2) - (2), Гребенщиков Леонид, (1024.444 -1.801)
(962.981 +4.904), Смирнов Михаил, (2) - (0), Гаврилов Андрей, (956.318 -4.904)
(967.885 +11.099), Смирнов Михаил, (4) - (0), Амелин Антон, (1006.215 -11.099)
(978.984 -7.866), Смирнов Михаил, (0) - (4), Антонов Евгений, (1054.278 +7.866)
2015-07-04,,,,
(971.118 +9.777), Смирнов Михаил, (4) - (0), Сахаров Илья, (963.369 -9.777)
(980.895 +1.437), Смирнов Михаил, (2) - (2), Гребенщиков Леонид, (1031.182 -1.437)
(982.332 -8.926), Смирнов Михаил, (0) - (4), Шурыгин Егор, (1019.793 +8.926)
(973.406 +4.878), Смирнов Михаил, (2) - (2), Попов Егор, (1158.662 -4.878)
(978.285 -9.655), Смирнов Михаил, (0) - (4), Галкин Дмитрий, (990.268 +9.655)
2015-09-26,,,,
(968.629 -7.105), Смирнов Михаил, (0) - (4), Мухин Анатолий, (1072.172 +7.105)
(961.524 +0.423), Смирнов Михаил, (2) - (2), Пинчук Алексей, (976.221 -0.423)
(961.947 +10.611), Смирнов Михаил, (3) - (0), Годелашвили Александр, (983.204 -10.611)
(972.558 -9.822), Смирнов Михаил, (0) - (4), Амирханов Артем, (978.740 +9.822)
2015-10-10_national,,,,
(962.736 +10.525), Смирнов Михаил, (4) - (0), Смирнов Антон, (980.984 -10.525)
(973.261 -7.839), Смирнов Михаил, (0) - (4), Привалов Денис, (1049.532 +7.839)
(965.421 +12.363), Смирнов Михаил, (4) - (0), Володин Антон, (1049.100 -12.363)
(977.784 -10.392), Смирнов Михаил, (0) - (4), Жигарев Борис, (964.168 +10.392)
(967.393 +10.840), Смирнов Михаил, (4) - (0), Овешников Андрей, (996.660 -10.840)
(978.233 +4.305), Смирнов Михаил, (2) - (0), Гаврилов Андрей, (929.645 -4.305)
(982.538 +4.900), Смирнов Михаил, (2) - (0), Смирнов Антон, (975.591 -4.900)
(987.438 -5.219), Смирнов Михаил, (0) - (2), Годелашвили Александр, (972.195 +5.219)
(982.219 +5.804), Смирнов Михаил, (2) - (0), Володин Антон, (1038.580 -5.804)
(988.023 -3.825), Смирнов Михаил, (0) - (2), Антонов Евгений, (1071.259 +3.825)
2015-11-28,,,,
(984.199 +3.115), Смирнов Михаил, (2) - (2), Антонов Евгений, (1096.154 -3.115)
(987.314 +3.083), Смирнов Михаил, (2) - (2), Зубко Дмитрий, (1098.043 -3.083)
