(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
(975.817 +0.766), Галкин Дмитрий, (2) - (2), Иванов Максим, (1002.498 -0.766)
2016-05-28_SPB_regional,,,,
(976.584 +9.042), Галкин Дмитрий, (4) - (0), Шеляпин Антон, (943.187 -9.042)
(985.625 +2.261), Галкин Дмитрий, (2) - (2), Володин Антон, (1065.572 -2.261)
(987.887 +5.109), Галкин Дмитрий, (3) - (0), Глазова Татьяна, (873.111 -5.109)
(992.995 +2.745), Галкин Дмитрий, (2) - (2), Ярцев Александр, (1090.860 -2.745)
(995.740 +1.731), Галкин Дмитрий, (2) - (2), Пинчук Сергей, (1056.479 -1.731)
(997.471 -3.749), Галкин Дмитрий, (0) - (2), Ярцев Александр, (1086.303 +3.749)
(993.722 -4.598), Галкин Дмитрий, (0) - (2), Чирва Иван, (1021.689 +4.598)
2016-06-18,,,,
(989.123 +7.735), Галкин Дмитрий, (3) - (0), Курбанов Эмир, (1000.000 -7.735)
(996.858 -7.251), Галкин Дмитрий, (0) - (4), Ковалев Александр, (1094.881 +7.251)
(989.607 -11.914), Галкин Дмитрий, (0) - (4), Бутаков Никита, (922.295 +11.914)
(977.693 +0.058), Галкин Дмитрий, (2) - (2), Пинчук Алексей, (979.714 -0.058)
2016-07-20_regionals,,,,
(977.752 +6.723), Галкин Дмитрий, (4) - (0), Татьяна Глазова, (859.527 -6.723)
(984.474 -6.060), Галкин Дмитрий, (0) - (4), Антон Рогозин, (1129.205 +6.060)
(978.415 -1.261), Галкин Дмитрий, (2) - (2), Борис Жигарев, (934.382 +1.261)
(977.154 +2.001), Галкин Дмитрий, (2) - (2), Антон Смирнов, (1047.642 -2.001)
2016-07-30_singletone,,,,
(979.156 +10.599), Галкин Дмитрий, (4) - (0), Куров Вадим, (1000.000 -10.599)
(989.755 +2.805), Галкин Дмитрий, (2) - (2), Ярцев Александр, (1089.895 -2.805)
(992.560 -0.004), Галкин Дмитрий, (1) - (3), Попов Егор, (1183.242 +0.004)
(992.556 -0.623), Галкин Дмитрий, (2) - (2), Пинчук Алексей, (970.881 +0.623)
(991.933 +8.948), Галкин Дмитрий, (4) - (0), Жигарев Борис, (955.244 -8.948)
2016-08-20,,,,
(1000.881 +21.807), Галкин Дмитрий, (6) - (0), Рогозин Антон, (1170.931 -21.807)
(1022.688 +6.845), Галкин Дмитрий, (3) - (3), Попов Егор, (1193.864 -6.845)
(1029.533 +1.731), Галкин Дмитрий, (3) - (3), Сизякин Артем, (1069.809 -1.731)
(1031.264 +1.138), Галкин Дмитрий, (3) - (3), Смирнов Антон, (1057.666 -1.138)
(1032.402 +1.310), Галкин Дмитрий, (3) - (3), Шурыгин Егор, (1062.821 -1.310)
