(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-08-30,,,,
(1000.000 -8.535), Зелянин Дмитрий, (0) - (4), Черноножкин Василий, (1051.273 +8.535)
(991.465 -8.627), Зелянин Дмитрий, (0) - (3), Лапыгин Антон, (1039.455 +8.627)
(982.838 -3.698), Зелянин Дмитрий, (1) - (2), Селина Анна, (970.165 +3.698)
(979.140 -0.093), Зелянин Дмитрий, (2) - (2), Шеляпин Антон, (975.921 +0.093)
2014-11-29_spb,,,,
(979.047 +2.861), Зелянин Дмитрий, (2) - (2), Лапыгин Антон, (1081.284 -2.861)
(981.908 +9.563), Зелянин Дмитрий, (4) - (0), Шеляпин Антон, (966.703 -9.563)
(991.470 -0.102), Зелянин Дмитрий, (2) - (2), Селина Анна, (987.914 +0.102)
(991.368 +11.891), Зелянин Дмитрий, (4) - (0), Привалов Денис, (1057.877 -11.891)
2015-02-07_spb,,,,
(1003.259 -3.364), Зелянин Дмитрий, (1) - (2), Ярцев Александр, (1002.180 +3.364)
(999.895 +9.113), Зелянин Дмитрий, (4) - (0), Мягги Константин, (969.010 -9.113)
(1009.008 +0.518), Зелянин Дмитрий, (2) - (2), Селин Станислав, (1027.027 -0.518)
(1009.526 -0.903), Зелянин Дмитрий, (2) - (2), Жигарев Борис, (978.079 +0.903)
(1008.624 -8.782), Зелянин Дмитрий, (0) - (4), Привалов Денис, (1051.163 +8.782)
2015-10-10_national,,,,
(999.842 -7.314), Зелянин Дмитрий, (0) - (3), Данюшевский Петр, (1095.497 +7.314)
(992.528 -2.192), Зелянин Дмитрий, (2) - (2), Шеляпин Антон, (915.105 +2.192)
(990.335 +1.408), Зелянин Дмитрий, (2) - (2), Сизякин Артем, (1039.594 -1.408)
(991.744 +10.434), Зелянин Дмитрий, (4) - (0), Шурыгин Егор, (1006.848 -10.434)
