(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2013-09-14,,,,
(1000.000 +10.000), Борц Ларик, (4) - (0), Филиппов Александр, (1000.000 -10.000)
(1010.000 0.000), Борц Ларик, (2) - (2), Попов Егор, (1010.000 0.000)
(1010.000 0.000), Борц Ларик, (2) - (2), Малахов Алексей, (1010.000 0.000)
(1010.000 +0.009), Борц Ларик, (2) - (2), Данюшевский Петр, (1010.296 -0.009)
(1010.009 +10.000), Борц Ларик, (4) - (0), Сизякин Артем, (1010.000 -10.000)
(1020.008 +10.007), Борц Ларик, (4) - (0), Малахов Алексей, (1020.260 -10.007)
(1030.016 +9.927), Борц Ларик, (4) - (0), Попов Егор, (1027.470 -9.927)
2013-10-13,,,,
(1039.942 +8.855), Борц Ларик, (4) - (0), Павлов Алексей, (1000.000 -8.855)
(1048.798 -10.625), Борц Ларик, (0) - (4), Попов Егор, (1027.038 +10.625)
(1038.172 -10.817), Борц Ларик, (0) - (4), Нащекин Алексей, (1009.727 +10.817)
(1027.355 -1.067), Борц Ларик, (2) - (2), Гончаренко Сергей, (990.158 +1.067)
2013-11-03,,,,
(1026.289 -1.560), Борц Ларик, (2) - (2), Ковалев Александр, (971.631 +1.560)
(1024.728 -0.423), Борц Ларик, (2) - (2), Рогозин Антон, (1010.010 +0.423)
(1024.305 -9.521), Борц Ларик, (0) - (4), Новиков Богдан, (1040.962 +9.521)
(1014.784 +9.046), Борц Ларик, (4) - (0), Литвиненко Антон, (981.553 -9.046)
2013-12-01,,,,
(1023.831 +0.105), Борц Ларик, (2) - (2), Гребенщиков Леонид, (1027.473 -0.105)
(1023.935 +8.746), Борц Ларик, (4) - (0), Ларин Филипп, (980.143 -8.746)
(1032.682 +8.838), Борц Ларик, (4) - (0), Колмаков Петр, (992.142 -8.838)
(1041.520 -0.493), Борц Ларик, (2) - (2), Данюшевский Петр, (1024.368 +0.493)
(1041.027 -10.899), Борц Ларик, (0) - (4), Рогозин Антон, (1009.718 +10.899)
2014-01-25,,,,
(1030.128 -0.865), Борц Ларик, (2) - (2), Сизякин Артем, (1000.000 +0.865)
(1029.263 -1.330), Борц Ларик, (2) - (2), Щербаков Григорий, (982.788 +1.330)
(1027.933 -0.674), Борц Ларик, (2) - (2), Воронцов Денис, (1004.484 +0.674)
(1027.259 -0.728), Борц Ларик, (2) - (2), Николаев Денис, (1001.925 +0.728)
(1026.531 -0.679), Борц Ларик, (2) - (2), Зубко Дмитрий, (1002.909 +0.679)
2014-02-16,,,,
(1025.853 +10.150), Борц Ларик, (4) - (0), Гребенщиков Леонид, (1031.076 -10.150)
(1036.003 +9.928), Борц Ларик, (3) - (0), Данюшевский Петр, (1033.508 -9.928)
(1045.931 +5.751), Борц Ларик, (2) - (1), Попов Егор, (1131.622 -5.751)
(1051.682 -1.223), Борц Ларик, (2) - (2), Леньшин Егор, (1008.969 +1.223)
(1050.459 +9.175), Борц Ларик, (4) - (0), Воробьев Петя, (1021.744 -9.175)
(1059.634 -11.169), Борц Ларик, (0) - (4), Щербаков Григорий, (1018.828 +11.169)
2014-02-22_spb_city_champs,,,,
(1048.465 +8.614), Борц Ларик, (4) - (0), Нестеренко Виталий, (1000.000 -8.614)
(1057.079 -6.347), Борц Ларик, (1) - (3), Сорокин Валентин, (1010.000 +6.347)
(1050.732 +8.833), Борц Ларик, (4) - (0), Привалов Денис, (1010.000 -8.833)
(1059.565 -1.008), Борц Ларик, (2) - (2), Зубко Дмитрий, (1024.431 +1.008)
2014-03-09,,,,
(1058.557 -1.660), Борц Ларик, (2) - (2), Сизякин Артем, (1000.357 +1.660)
(1056.898 +8.387), Борц Ларик, (4) - (0), Малич Антон, (1000.362 -8.387)
(1065.285 -0.970), Борц Ларик, (2) - (2), Щербаков Григорий, (1031.476 +0.970)
(1064.315 +8.612), Борц Ларик, (4) - (0), Абдулазизов Озод, (1015.763 -8.612)
