(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2013-10-13,,,,
(1000.000 -0.292), Гончаренко Сергей, (2) - (2), Филиппов Александр, (989.864 +0.292)
(999.708 +0.725), Гончаренко Сергей, (2) - (2), Новиков Богдан, (1024.942 -0.725)
(1000.433 -10.276), Гончаренко Сергей, (0) - (4), Смирнов Михаил, (990.857 +10.276)
(990.158 +1.067), Гончаренко Сергей, (2) - (2), Борц Ларик, (1027.355 -1.067)
2014-03-09,,,,
(991.224 -7.454), Гончаренко Сергей, (0) - (4), Новиков Богдан, (1081.672 +7.454)
(983.770 -0.133), Гончаренко Сергей, (2) - (2), Ярцев Александр, (979.151 +0.133)
(983.637 +0.240), Гончаренко Сергей, (2) - (2), Малич Антон, (991.975 -0.240)
(983.877 -8.863), Гончаренко Сергей, (0) - (4), Зубко Дмитрий, (1023.536 +8.863)
(975.014 -10.492), Гончаренко Сергей, (0) - (4), Антонов Евгений, (957.923 +10.492)
2014-04-19_chronos_protocol,,,,
(964.522 -8.982), Гончаренко Сергей, (0) - (4), Иванов Алексей, (1000.000 +8.982)
(955.540 +9.879), Гончаренко Сергей, (4) - (0), Волков Кирилл, (951.324 -9.879)
(965.419 -8.029), Гончаренко Сергей, (0) - (4), Черноножкин Василий, (1034.806 +8.029)
(957.390 -9.072), Гончаренко Сергей, (0) - (4), Полевиков Александр, (989.723 +9.072)
(948.318 +1.162), Гончаренко Сергей, (2) - (2), Федин Петр, (988.887 -1.162)
(949.480 +5.548), Гончаренко Сергей, (2) - (0), Федин Петр, (987.724 -5.548)
(955.028 +5.465), Гончаренко Сергей, (2) - (0), Шурыгин Егор, (987.414 -5.465)
(960.493 -4.852), Гончаренко Сергей, (0) - (2), Николаев Денис, (970.792 +4.852)
(955.641 -4.492), Гончаренко Сергей, (0) - (2), Шурыгин Егор, (991.064 +4.492)
