(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2014-01-25,,,,
(1000.000 0.000), Воробьев Петя, (2) - (2), Ярцев Александр, (1000.000 0.000)
(1000.000 0.000), Воробьев Петя, (2) - (2), Анвартдинов Тимур, (1000.000 0.000)
(1000.000 +0.024), Воробьев Петя, (2) - (2), Сизякин Артем, (1000.840 -0.024)
(1000.024 +9.836), Воробьев Петя, (4) - (0), Щербаков Григорий, (994.323 -9.836)
(1009.860 +0.073), Воробьев Петя, (2) - (2), Абдулазизов Озод, (1012.403 -0.073)
2014-02-16,,,,
(1009.933 +9.852), Воробьев Петя, (4) - (0), Абдулазизов Озод, (1004.792 -9.852)
(1019.785 -7.073), Воробьев Петя, (0) - (4), Попов Егор, (1124.549 +7.073)
(1012.712 -0.111), Воробьев Петя, (2) - (2), Леньшин Егор, (1008.858 +0.111)
(1012.602 +9.142), Воробьев Петя, (4) - (0), Антонов Евгений, (982.722 -9.142)
(1021.744 -9.175), Воробьев Петя, (0) - (4), Борц Ларик, (1050.459 +9.175)
2014-03-09,,,,
(1012.568 -0.362), Воробьев Петя, (2) - (2), Малич Антон, (1000.000 +0.362)
(1012.207 +0.355), Воробьев Петя, (2) - (2), Зубко Дмитрий, (1024.556 -0.355)
(1012.562 -0.340), Воробьев Петя, (2) - (2), Смирнов Виктор, (1000.736 +0.340)
(1012.222 +8.695), Воробьев Петя, (4) - (0), Антонов Евгений, (966.617 -8.695)
(1020.917 -0.908), Воробьев Петя, (2) - (2), Ярцев Александр, (989.278 +0.908)
2014-03-30,,,,
(1020.009 +9.250), Воробьев Петя, (4) - (0), Смирнов Виктор, (993.908 -9.250)
(1029.259 +7.856), Воробьев Петя, (4) - (0), Пинчук Сергей, (953.612 -7.856)
(1037.115 -0.293), Воробьев Петя, (2) - (2), Абдулазизов Озод, (1026.946 +0.293)
(1036.823 -9.711), Воробьев Петя, (0) - (4), Данюшевский Петр, (1046.875 +9.711)
(1027.112 +1.378), Воробьев Петя, (2) - (2), Рогозин Антон, (1075.298 -1.378)
2014-04-19_chronos_protocol,,,,
(1028.490 -0.813), Воробьев Петя, (2) - (2), Елисеев Борис, (1000.178 +0.813)
(1027.677 -0.669), Воробьев Петя, (2) - (2), Смирнов Виктор, (1004.416 +0.669)
(1027.008 -10.260), Воробьев Петя, (0) - (4), Сорокин Валентин, (1017.987 +10.260)
(1016.749 +8.979), Воробьев Петя, (4) - (0), Леонов Антон, (981.149 -8.979)
(1025.728 -4.446), Воробьев Петя, (1) - (2), Ковалев Александр, (986.921 +4.446)
(1021.282 +4.710), Воробьев Петя, (2) - (0), Кравченко Зевс, (1001.138 -4.710)
(1025.992 -4.876), Воробьев Петя, (0) - (2), Зубко Дмитрий, (1034.614 +4.876)
(1021.116 -5.137), Воробьев Петя, (0) - (2), Дмитриев Павел, (1011.570 +5.137)
2014-05-11_team,,,,
(1015.979 +9.548), Воробьев Петя, (4) - (0), Шурыгин Егор, (1000.270 -9.548)
(1025.527 +9.744), Воробьев Петя, (4) - (0), Ярцев Александр, (1016.634 -9.744)
(1035.271 -0.481), Воробьев Петя, (2) - (2), Сизякин Артем, (1018.543 +0.481)
2014-08-02,,,,
(1034.790 +11.151), Воробьев Петя, (4) - (0), Борц Ларик, (1074.942 -11.151)
(1045.941 -10.995), Воробьев Петя, (0) - (4), Клюйков Дмитрий, (1011.260 +10.995)
(1034.946 -0.570), Воробьев Петя, (2) - (2), Пинчук Сергей, (1015.110 +0.570)
(1034.376 +8.094), Воробьев Петя, (4) - (0), Малич Антон, (967.352 -8.094)
(1042.470 -0.475), Воробьев Петя, (2) - (2), Ковалев Александр, (1025.959 +0.475)
