(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
(1015.221 +0.087), Антонов Евгений, (2) - (2), Ярцев Александр, (1018.231 -0.087)
(1015.307 -9.783), Антонов Евгений, (0) - (4), Сизякин Артем, (1022.852 +9.783)
(1005.525 +9.601), Антонов Евгений, (4) - (0), Никитин Сергей, (991.665 -9.601)
(1015.126 +9.756), Антонов Евгений, (4) - (0), Елисеев Борис, (1006.645 -9.756)
(1024.882 +10.668), Антонов Евгений, (4) - (0), Пинчук Сергей, (1048.122 -10.668)
(1035.550 -4.854), Антонов Евгений, (0) - (2), Сизякин Артем, (1045.721 +4.854)
(1030.696 +6.364), Антонов Евгений, (2) - (0), Зубко Дмитрий, (1127.967 -6.364)
(1037.060 +5.538), Антонов Евгений, (2) - (0), Ермолаев Алексей, (1074.620 -5.538)
(1042.599 +5.207), Антонов Евгений, (2) - (0), Селин Станислав, (1056.977 -5.207)
(1047.806 -4.179), Антонов Евгений, (0) - (2), Лапыгин Антон, (1105.409 +4.179)
2015-04-25,,,,
(1043.627 +8.751), Антонов Евгений, (4) - (0), Годелашвили Александр, (1000.000 -8.751)
(1052.378 +8.681), Антонов Евгений, (4) - (0), Ярцев Александр, (1006.270 -8.681)
(1061.059 +2.156), Антонов Евгений, (2) - (2), Новиков Богдан, (1137.152 -2.156)
(1063.214 -1.459), Антонов Евгений, (2) - (2), Шурыгин Егор, (1012.144 +1.459)
(1061.755 -7.403), Антонов Евгений, (0) - (4), Попов Егор, (1154.105 +7.403)
2015-05-30,,,,
(1054.352 -7.010), Антонов Евгений, (0) - (4), Попов Егор, (1161.507 +7.010)
(1047.342 -2.469), Антонов Евгений, (2) - (2), Галкин Дмитрий, (959.754 +2.469)
(1044.873 +9.405), Антонов Евгений, (4) - (0), Ковалев Александр, (1024.163 -9.405)
(1054.278 +7.866), Антонов Евгений, (4) - (0), Смирнов Михаил, (978.984 -7.866)
2015-10-10_national,,,,
(1062.144 +9.459), Антонов Евгений, (4) - (0), Сизякин Артем, (1043.318 -9.459)
(1071.603 -10.374), Антонов Евгений, (0) - (4), Селин Станислав, (1058.594 +10.374)
(1061.228 -0.020), Антонов Евгений, (2) - (2), Ярцев Александр, (1060.528 +0.020)
(1061.208 +1.833), Антонов Евгений, (2) - (1), Шурыгин Егор, (1008.681 -1.833)
(1063.041 -0.813), Антонов Евгений, (2) - (2), Нащекин Алексей, (1034.745 +0.813)
(1062.229 -5.936), Антонов Евгений, (0) - (2), Шурыгин Егор, (996.414 +5.936)
(1056.293 +3.861), Антонов Евгений, (2) - (0), Амирханов Артем, (975.711 -3.861)
(1060.153 +3.241), Антонов Евгений, (2) - (0), Шеляпин Антон, (932.454 -3.241)
(1063.394 +3.767), Антонов Евгений, (2) - (0), Смирнов Антон, (975.882 -3.767)
(1067.161 +4.098), Антонов Евгений, (2) - (0), Шурыгин Егор, (1003.795 -4.098)
(1071.259 +3.825), Антонов Евгений, (2) - (0), Смирнов Михаил, (988.023 -3.825)
(1075.083 +3.580), Антонов Евгений, (2) - (0), Годелашвили Александр, (973.597 -3.580)
(1078.663 +4.804), Антонов Евгений, (2) - (0), Ярцев Александр, (1065.033 -4.804)
(1083.467 +4.666), Антонов Евгений, (2) - (0), Ярцев Александр, (1060.229 -4.666)
2015-11-01,,,,
(1088.133 +10.750), Антонов Евгений, (4) - (0), Зубко Дмитрий, (1114.252 -10.750)
(1098.883 +1.561), Антонов Евгений, (2) - (2), Попов Егор, (1153.572 -1.561)
(1100.444 -3.319), Антонов Евгений, (2) - (2), Годелашвили Александр, (980.597 +3.319)
(1097.126 -0.971), Антонов Евгений, (2) - (2), Ярцев Александр, (1063.275 +0.971)
2015-11-28,,,,
(1096.154 -3.115), Антонов Евгений, (2) - (2), Смирнов Михаил, (984.199 +3.115)
(1093.039 +6.599), Антонов Евгений, (4) - (0), Глазова Татьяна, (969.984 -6.599)
(1099.638 +9.282), Антонов Евгений, (4) - (0), Ковалев Александр, (1074.633 -9.282)
(1108.920 -7.927), Антонов Евгений, (0) - (4), Попов Егор, (1181.997 +7.927)
(1100.993 -2.782), Антонов Евгений, (2) - (2), Годелашвили Александр, (1001.725 +2.782)
2016-01-30,,,,
(1098.211 +7.443), Антонов Евгений, (4) - (0), Смирнов Михаил, (1007.362 -7.443)
(1105.654 +2.539), Антонов Евгений, (2) - (2), Попов Егор, (1195.832 -2.539)
(1108.193 -9.731), Антонов Евгений, (0) - (4), Зубко Дмитрий, (1117.530 +9.731)
(1098.461 +8.466), Антонов Евгений, (4) - (0), Ковалев Александр, (1044.733 -8.466)
