(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2015-10-10_national,,,,
(1000.000 -0.382), Глазова Татьяна, (2) - (2), Годелашвили Александр, (986.724 +0.382)
(999.618 -6.967), Глазова Татьяна, (0) - (4), Лапыгин Антон, (1108.423 +6.967)
(992.651 -1.854), Глазова Татьяна, (2) - (2), Сахаров Илья, (927.485 +1.854)
(990.797 -7.705), Глазова Татьяна, (0) - (3), Амирханов Артем, (981.298 +7.705)
(983.092 -8.721), Глазова Татьяна, (0) - (4), Володин Антон, (1027.784 +8.721)
2015-11-01,,,,
(974.372 +2.948), Глазова Татьяна, (2) - (2), Ковалев Александр, (1079.916 -2.948)
(977.319 -10.109), Глазова Татьяна, (0) - (4), Годелашвили Александр, (973.546 +10.109)
(967.211 +11.401), Глазова Татьяна, (4) - (0), Борц Ларик, (1016.195 -11.401)
(978.611 -8.955), Глазова Татьяна, (0) - (4), Шурыгин Егор, (1015.039 +8.955)
2015-11-28,,,,
(969.656 +2.800), Глазова Татьяна, (2) - (2), Ярцев Александр, (1069.592 -2.800)
(972.455 -6.895), Глазова Татьяна, (0) - (4), Антонов Евгений, (1084.022 +6.895)
(965.561 +0.455), Глазова Татьяна, (2) - (2), Смирнов Антон, (981.364 -0.455)
(966.015 +0.172), Глазова Татьяна, (2) - (2), Галкин Дмитрий, (971.990 -0.172)
(966.187 -9.201), Глазова Татьяна, (0) - (4), Пинчук Сергей, (994.004 +9.201)
2016-02-21,,,,
(956.986 -6.762), Глазова Татьяна, (0) - (4), Ярцев Александр, (1073.696 +6.762)
(950.224 -5.211), Глазова Татьяна, (0) - (4), Зубко Дмитрий, (1131.422 +5.211)
(945.013 -6.760), Глазова Татьяна, (0) - (3), Смольников Александр, (979.413 +6.760)
2016-04-02_spb,,,,
(938.253 -7.955), Глазова Татьяна, (0) - (4), Пинчук Сергей, (1010.311 +7.955)
(930.298 -8.306), Глазова Татьяна, (0) - (4), Селин Олег, (989.726 +8.306)
(921.992 -8.258), Глазова Татьяна, (0) - (4), Дойников Дмитрий, (983.137 +8.258)
(913.734 -8.774), Глазова Татьяна, (0) - (4), Галкин Дмитрий, (956.537 +8.774)
2016-04-23,,,,
(904.960 +4.424), Глазова Татьяна, (2) - (2), Ярцев Александр, (1070.045 -4.424)
(909.383 -6.287), Глазова Татьяна, (0) - (4), Ковалев Александр, (1044.847 +6.287)
(903.096 -4.931), Глазова Татьяна, (0) - (4), Лапыгин Антон, (1097.137 +4.931)
(898.165 -6.749), Глазова Татьяна, (0) - (3), Овсяников Денис, (933.087 +6.749)
(891.416 -7.434), Глазова Татьяна, (0) - (4), Пылев Владимир, (982.595 +7.434)
2016-05-21,,,,
(883.982 -2.740), Глазова Татьяна, (0) - (4), Попов Егор, (1203.683 +2.740)
(881.241 -0.373), Глазова Татьяна, (1) - (2), Пылев Владимир, (982.569 +0.373)
(880.869 +4.053), Глазова Татьяна, (2) - (2), Шурыгин Егор, (1030.277 -4.053)
(884.922 -6.977), Глазова Татьяна, (0) - (4), Смирнов Антон, (993.333 +6.977)
2016-05-28_SPB_regional,,,,
(877.945 -4.834), Глазова Татьяна, (0) - (4), Ярцев Александр, (1076.564 +4.834)
(873.111 -5.109), Глазова Татьяна, (0) - (3), Галкин Дмитрий, (987.887 +5.109)
(868.002 -5.604), Глазова Татьяна, (0) - (4), Шурыгин Егор, (1031.903 +5.604)
(862.398 -2.871), Глазова Татьяна, (0) - (4), Попов Егор, (1172.659 +2.871)
2016-07-20_regionals,,,,
(859.527 -6.723), Глазова Татьяна, (0) - (4), Галкин Дмитрий, (977.752 +6.723)
(852.804 +6.028), Глазова Татьяна, (2) - (2), Ярцев Александр, (1095.144 -6.028)
(858.832 -6.881), Глазова Татьяна, (0) - (4), Пинчук Алексей, (970.922 +6.881)
2016-07-30_singletone,,,,
(851.951 +12.737), Глазова Татьяна, (4) - (0), Жигарев Борис, (949.535 -12.737)
(864.688 +5.288), Глазова Татьяна, (2) - (2), Пинчук Сергей, (1069.162 -5.288)
(869.976 -3.277), Глазова Татьяна, (0) - (4), Рогозин Антон, (1153.102 +3.277)
(866.699 -2.783), Глазова Татьяна, (0) - (4), Попов Егор, (1183.245 +2.783)
(863.916 -6.845), Глазова Татьяна, (0) - (4), Смирнов Михаил, (977.394 +6.845)
2016-08-14_beginners,,,,
(857.070 -9.842), Глазова Татьяна, (0) - (6), Куров Вадим, (981.613 +9.842)
(847.228 +4.366), Глазова Татьяна, (3) - (3), Пылев Владимир, (951.353 -4.366)
(851.594 +11.150), Глазова Татьяна, (4) - (1), Сергеева Александра, (956.071 -11.150)
(862.743 +5.008), Глазова Татьяна, (3) - (3), Попов Виктор, (983.365 -5.008)
2016-08-20,,,,
(867.751 +5.874), Глазова Татьяна, (3) - (3), Коновалов Виталий, (1011.478 -5.874)
(873.625 -8.164), Глазова Татьяна, (0) - (6), Шурыгин Егор, (1044.519 +8.164)
(865.461 +3.803), Глазова Татьяна, (3) - (3), Пинчук Алексей, (955.512 -3.803)
(869.264 -6.646), Глазова Татьяна, (0) - (5), Пинчук Сергей, (1045.730 +6.646)
2016-10-01,,,,
