(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-04-02_spb,,,,
(1000.000 -9.068), Дойников Дмитрий, (0) - (4), Володин Антон, (1032.465 +9.068)
(990.932 -7.795), Дойников Дмитрий, (0) - (4), Ярцев Александр, (1068.821 +7.795)
(983.137 +8.258), Дойников Дмитрий, (4) - (0), Глазова Татьяна, (921.992 -8.258)
(991.395 -0.350), Дойников Дмитрий, (2) - (2), Тихомиров Андрей, (979.219 +0.350)
2016-10-29_national,,,,
(991.044 +3.454), Дойников Дмитрий, (3) - (3), Шурыгин Егор, (1072.507 -3.454)
(994.498 -0.113), Дойников Дмитрий, (3) - (3), Овешников Андрей, (991.887 +0.113)
(994.386 +0.814), Дойников Дмитрий, (3) - (3), Годелашвили Александр, (1013.264 -0.814)
(995.200 +1.680), Дойников Дмитрий, (3) - (3), Чирва Иван, (1034.283 -1.680)
(996.880 -8.802), Дойников Дмитрий, (0) - (5), Лапыгин Антон, (1102.825 +8.802)
