(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2015-09-26,,,,
(1000.000 -0.308), Смирнов Антон, (2) - (2), Бушан Андрей, (989.300 +0.308)
(999.692 -1.563), Смирнов Антон, (2) - (2), Жигарев Борис, (944.924 +1.563)
(998.129 +1.177), Смирнов Антон, (2) - (2), Ковалев Александр, (1039.227 -1.177)
(999.306 -10.629), Смирнов Антон, (0) - (4), Пинчук Алексей, (977.420 +10.629)
(988.677 -7.650), Смирнов Антон, (0) - (4), Мухин Анатолий, (1071.871 +7.650)
2015-10-10_national,,,,
(981.027 -10.607), Смирнов Антон, (0) - (4), Смирнов Михаил, (959.899 +10.607)
(970.419 +9.032), Смирнов Антон, (4) - (0), Колмаков Петр, (936.685 -9.032)
(979.452 +1.810), Смирнов Антон, (2) - (2), Сизякин Артем, (1043.021 -1.810)
(981.261 -9.971), Смирнов Антон, (0) - (4), Овсяников Денис, (982.282 +9.971)
(971.290 -0.424), Смирнов Антон, (2) - (2), Бушан Андрей, (956.545 +0.424)
(970.866 +4.703), Смирнов Антон, (2) - (0), Колмаков Петр, (950.191 -4.703)
(975.569 -4.935), Смирнов Антон, (0) - (2), Смирнов Михаил, (980.085 +4.935)
(970.634 +5.162), Смирнов Антон, (2) - (0), Галкин Дмитрий, (981.876 -5.162)
(975.796 -3.781), Смирнов Антон, (0) - (2), Антонов Евгений, (1062.238 +3.781)
2015-11-01,,,,
(972.015 +11.519), Смирнов Антон, (4) - (0), Борц Ларик, (1025.218 -11.519)
(983.534 +0.664), Смирнов Антон, (2) - (2), Шурыгин Егор, (1006.633 -0.664)
(984.198 -5.510), Смирнов Антон, (0) - (4), Попов Егор, (1152.165 +5.510)
(978.688 +4.579), Смирнов Антон, (2) - (2), Рогозин Антон, (1150.563 -4.579)
2015-11-28,,,,
(983.267 +3.852), Смирнов Антон, (2) - (2), Мухин Анатолий, (1124.387 -3.852)
(987.120 -5.755), Смирнов Антон, (0) - (4), Рогозин Антон, (1144.545 +5.755)
(981.364 -0.455), Смирнов Антон, (2) - (2), Глазова Татьяна, (965.561 +0.455)
(980.910 +7.454), Смирнов Антон, (3) - (0), Гладыренко Максим, (978.799 -7.454)
(988.364 -0.089), Смирнов Антон, (2) - (2), Пинчук Алексей, (985.262 +0.089)
2016-01-30,,,,
(988.275 -4.756), Смирнов Антон, (0) - (4), Попов Егор, (1190.625 +4.756)
(983.519 +0.376), Смирнов Антон, (2) - (2), Годелашвили Александр, (996.591 -0.376)
(983.895 +10.394), Смирнов Антон, (4) - (0), Смирнов Михаил, (997.590 -10.394)
(994.289 +9.693), Смирнов Антон, (4) - (0), Пинчук Алексей, (983.604 -9.693)
2016-02-21,,,,
(1003.982 -9.091), Смирнов Антон, (0) - (4), Ковалев Александр, (1035.662 +9.091)
(994.891 +9.838), Смирнов Антон, (4) - (0), Смольников Александр, (989.251 -9.838)
(1004.729 +10.091), Смирнов Антон, (4) - (0), Годелашвили Александр, (1007.873 -10.091)
(1014.819 -6.631), Смирнов Антон, (0) - (4), Зубко Дмитрий, (1136.633 +6.631)
2016-03-12,,,,
(1008.188 -6.769), Смирнов Антон, (0) - (4), Мухин Анатолий, (1124.607 +6.769)
(1001.419 +1.133), Смирнов Антон, (2) - (1), Жигарев Борис, (937.391 -1.133)
(1002.552 +8.189), Смирнов Антон, (4) - (0), Колмаков Петр, (938.931 -8.189)
(1010.741 +0.232), Смирнов Антон, (2) - (2), Шурыгин Егор, (1018.818 -0.232)
(1010.974 -8.591), Смирнов Антон, (0) - (4), Ярцев Александр, (1060.245 +8.591)
2016-04-02_spb,,,,
(1002.382 +5.937), Смирнов Антон, (3) - (0), Жигарев Борис, (928.913 -5.937)
(1008.320 +7.779), Смирнов Антон, (4) - (0), Шеляпин Антон, (929.844 -7.779)
(1016.099 -10.360), Смирнов Антон, (0) - (4), Пинчук Алексей, (1003.570 +10.360)
(1005.738 -10.427), Смирнов Антон, (0) - (4), Иванов Максим, (990.908 +10.427)
2016-05-21,,,,
(995.312 +0.924), Смирнов Антон, (2) - (2), Годелашвили Александр, (1027.489 -0.924)
(996.235 +10.303), Смирнов Антон, (4) - (0), Пинчук Алексей, (1006.753 -10.303)
(1006.538 -2.953), Смирнов Антон, (1) - (3), Ковалев Александр, (1078.678 +2.953)
(1003.585 -10.252), Смирнов Антон, (0) - (4), Гольцов Василий, (994.827 +10.252)
(993.333 +6.977), Смирнов Антон, (4) - (0), Глазова Татьяна, (884.922 -6.977)
2016-05-28_SPB_regional,,,,
(1000.310 +0.041), Смирнов Антон, (2) - (2), Иванов Максим, (1001.731 -0.041)
(1000.351 +0.291), Смирнов Антон, (2) - (2), Чирва Иван, (1010.460 -0.291)
(1000.642 +9.975), Смирнов Антон, (4) - (0), Елисеев Борис, (999.763 -9.975)
(1010.616 +2.531), Смирнов Антон, (2) - (2), Ковалев Александр, (1100.505 -2.531)
(1013.147 +0.700), Смирнов Антон, (2) - (2), Шурыгин Егор, (1037.507 -0.700)
2016-06-18,,,,
(1013.847 +9.602), Смирнов Антон, (4) - (0), Сижажев Астемир, (1000.000 -9.602)
(1023.449 +2.385), Смирнов Антон, (2) - (2), Антонов Евгений, (1107.932 -2.385)
(1025.834 -7.839), Смирнов Антон, (0) - (4), Ковалев Александр, (1102.132 +7.839)
(1017.995 +0.805), Смирнов Антон, (2) - (2), Шурыгин Егор, (1046.024 -0.805)
(1018.800 +1.268), Смирнов Антон, (2) - (2), Пинчук Сергей, (1063.105 -1.268)
2016-06-26_draft,,,,
(1020.069 +4.445), Смирнов Антон, (2) - (2), Попов Егор, (1186.060 -4.445)
(1024.513 +10.502), Смирнов Антон, (4) - (0), Годелашвили Александр, (1041.963 -10.502)
(1035.015 +1.782), Смирнов Антон, (2) - (2), Ярцев Александр, (1097.612 -1.782)
(1036.797 +2.536), Смирнов Антон, (2) - (2), Рогозин Антон, (1126.865 -2.536)
2016-07-20_regionals,,,,
(1039.333 +4.770), Смирнов Антон, (3) - (1), Шурыгин Егор, (1031.348 -4.770)
(1044.103 -7.975), Смирнов Антон, (0) - (4), Ковалев Александр, (1115.455 +7.975)
(1036.129 +11.513), Смирнов Антон, (4) - (0), Ярцев Александр, (1089.117 -11.513)
(1047.642 -2.001), Смирнов Антон, (2) - (2), Галкин Дмитрий, (977.154 +2.001)
2016-08-20,,,,
(1045.641 -0.034), Смирнов Антон, (3) - (3), Шурыгин Егор, (1044.469 +0.034)
(1045.607 +7.340), Смирнов Антон, (5) - (0), Коновалов Виталий, (1003.984 -7.340)
(1052.947 +0.885), Смирнов Антон, (3) - (3), Ярцев Александр, (1083.767 -0.885)
(1053.831 -0.934), Смирнов Антон, (3) - (3), Галкин Дмитрий, (1021.276 +0.934)
(1052.897 +0.048), Смирнов Антон, (3) - (3), Сизякин Артем, (1054.550 -0.048)
2016-10-01,,,,
(1052.945 -0.794), Смирнов Антон, (3) - (3), Годелашвили Александр, (1025.296 +0.794)
(1052.151 +8.440), Смирнов Антон, (6) - (0), Куров Вадим, (997.500 -8.440)
(1060.590 +5.233), Смирнов Антон, (6) - (0), Глазова Татьяна, (880.363 -5.233)
(1065.823 -6.547), Смирнов Антон, (0) - (6), Попов Егор, (1190.931 +6.547)
(1059.276 +8.362), Смирнов Антон, (6) - (0), Глушкова Ирина, (1001.846 -8.362)
2016-10-29_national,,,,
(1067.638 -0.232), Смирнов Антон, (3) - (3), Привалов Денис, (1059.588 +0.232)
(1067.406 +0.348), Смирнов Антон, (3) - (3), Ярцев Александр, (1079.519 -0.348)
(1067.755 +7.401), Смирнов Антон, (6) - (0), Смирнов Михаил, (975.325 -7.401)
(1075.156 -11.518), Смирнов Антон, (0) - (6), Иванов Максим, (1022.000 +11.518)
(1063.637 -1.922), Смирнов Антон, (3) - (3), Сидин Александр, (996.031 +1.922)
2016-11-26,,,,
(1061.716 +12.423), Смирнов Антон, (6) - (0), Зубко Дмитрий, (1147.608 -12.423)
(1074.139 -0.132), Смирнов Антон, (3) - (3), Пинчук Сергей, (1069.567 +0.132)
(1074.007 +0.666), Смирнов Антон, (3) - (3), Ярцев Александр, (1097.194 -0.666)
(1074.674 +2.695), Смирнов Антон, (3) - (3), Попов Егор, (1170.672 -2.695)
