(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-08-14_beginners,,,,
(1000.000 0.000), Новичков Андрей, (3) - (3), Попов Виктор, (1000.000 -0.000)
(1000.000 -1.665), Новичков Андрей, (2) - (3), Глушкова Катерина, (1000.060 +1.665)
(998.335 +9.705), Новичков Андрей, (6) - (0), Медведев Александр, (988.075 -9.705)
(1008.040 +0.039), Новичков Андрей, (3) - (3), Буденная Анна, (1009.399 -0.039)
