(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
(1148.854 +4.062), Попов Егор, (2) - (0), Черноножкин Василий, (1082.904 -4.062)
(1152.916 -5.980), Попов Егор, (0) - (2), Черноножкин Василий, (1083.897 +5.980)
(1146.936 +4.186), Попов Егор, (2) - (0), Черноножкин Василий, (1089.877 -4.186)
2014-12-13,,,,
(1151.122 +5.905), Попов Егор, (4) - (0), Жигарев Борис, (1000.000 -5.905)
(1157.027 -4.252), Попов Егор, (2) - (2), Мухин Анатолий, (999.300 +4.252)
(1152.776 +6.049), Попов Егор, (4) - (0), Мамедов Искандер, (1007.598 -6.049)
(1158.825 -4.095), Попов Егор, (2) - (2), Ярцев Александр, (1007.695 +4.095)
(1154.730 +6.282), Попов Егор, (4) - (0), Пинчук Сергей, (1019.053 -6.282)
2015-02-07_spb,,,,
(1161.012 -4.053), Попов Егор, (2) - (2), Селин Станислав, (1011.626 +4.053)
(1156.959 -2.482), Попов Егор, (2) - (2), Черноножкин Василий, (1068.870 +2.482)
(1154.476 +5.216), Попов Егор, (4) - (0), Мухин Анатолий, (973.484 -5.216)
(1159.692 +7.125), Попов Егор, (4) - (0), Володин Антон, (1056.889 -7.125)
(1166.817 -3.811), Попов Егор, (2) - (2), Пинчук Сергей, (1027.367 +3.811)
(1163.006 -6.883), Попов Егор, (0) - (2), Ярцев Александр, (1025.372 +6.883)
(1156.122 +2.759), Попов Егор, (2) - (0), Тихомиров Андрей, (988.530 -2.759)
(1158.882 +3.259), Попов Егор, (2) - (0), Пинчук Сергей, (1032.603 -3.259)
(1162.140 +3.220), Попов Егор, (2) - (0), Ярцев Александр, (1032.793 -3.220)
(1165.360 +3.255), Попов Егор, (2) - (0), Селин Станислав, (1038.754 -3.255)
(1168.615 -5.752), Попов Егор, (0) - (2), Зубко Дмитрий, (1115.941 +5.752)
2015-03-01,,,,
(1162.863 +6.336), Попов Егор, (4) - (0), Пинчук Сергей, (1029.344 -6.336)
(1169.198 -14.776), Попов Егор, (0) - (4), Мамедов Искандер, (988.595 +14.776)
(1154.423 -4.175), Попов Егор, (2) - (2), Антонов Евгений, (999.943 +4.175)
(1150.248 +5.651), Попов Егор, (4) - (0), Шурыгин Егор, (988.364 -5.651)
(1155.899 -4.641), Попов Егор, (2) - (2), Мухин Анатолий, (981.289 +4.641)
2015-03-21,,,,
