(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
(954.204 +1.009), Смирнов Михаил, (2) - (2), Шурыгин Егор, (989.373 -1.009)
(955.213 +0.367), Смирнов Михаил, (2) - (2), Гольцов Василий, (967.987 -0.367)
2015-03-21,,,,
(955.581 -7.216), Смирнов Михаил, (0) - (4), Ковалев Александр, (1054.924 +7.216)
(948.365 +10.635), Смирнов Михаил, (4) - (0), Сергеев Иван, (970.443 -10.635)
(958.999 +1.372), Смирнов Михаил, (2) - (2), Воронцов Денис, (1006.962 -1.372)
(960.371 +2.559), Смирнов Михаил, (2) - (1), Жигарев Борис, (963.116 -2.559)
(962.930 -5.829), Смирнов Михаил, (0) - (4), Новиков Богдан, (1117.234 +5.829)
2015-04-25,,,,
(957.101 -4.919), Смирнов Михаил, (0) - (4), Попов Егор, (1151.717 +4.919)
(952.182 +0.877), Смирнов Михаил, (2) - (2), Гаврилов Андрей, (982.722 -0.877)
(953.058 +2.326), Смирнов Михаил, (2) - (2), Ковалев Александр, (1035.374 -2.326)
(955.384 +4.276), Смирнов Михаил, (2) - (2), Зубко Дмитрий, (1114.165 -4.276)
2015-05-30,,,,
(959.661 +1.140), Смирнов Михаил, (2) - (2), Ярцев Александр, (999.426 -1.140)
(960.800 +1.837), Смирнов Михаил, (2) - (2), Гребенщиков Леонид, (1025.357 -1.837)
(962.637 +4.883), Смирнов Михаил, (2) - (0), Гаврилов Андрей, (954.537 -4.883)
(967.521 +11.139), Смирнов Михаил, (4) - (0), Амелин Антон, (1007.253 -11.139)
(978.659 -7.878), Смирнов Михаил, (0) - (4), Антонов Евгений, (1053.535 +7.878)
2015-07-04,,,,
(970.782 +9.789), Смирнов Михаил, (4) - (0), Сахаров Илья, (963.463 -9.789)
(980.571 +1.469), Смирнов Михаил, (2) - (2), Гребенщиков Леонид, (1031.991 -1.469)
(982.040 -8.928), Смирнов Михаил, (0) - (4), Шурыгин Егор, (1019.447 +8.928)
(973.113 +4.881), Смирнов Михаил, (2) - (2), Попов Егор, (1158.497 -4.881)
(977.994 -9.736), Смирнов Михаил, (0) - (4), Галкин Дмитрий, (987.156 +9.736)
2015-09-26,,,,
(968.258 -7.098), Смирнов Михаил, (0) - (4), Мухин Анатолий, (1072.066 +7.098)
(961.160 +0.482), Смирнов Михаил, (2) - (2), Пинчук Алексей, (977.902 -0.482)
(961.641 +8.000), Смирнов Михаил, (3) - (0), Годелашвили Александр, (984.815 -8.000)
(969.641 -9.741), Смирнов Михаил, (0) - (4), Амирханов Артем, (978.628 +9.741)
2015-10-10_national,,,,
(959.899 +10.607), Смирнов Михаил, (4) - (0), Смирнов Антон, (981.027 -10.607)
(970.507 -7.766), Смирнов Михаил, (0) - (4), Привалов Денис, (1049.449 +7.766)
(962.740 +12.427), Смирнов Михаил, (4) - (0), Володин Антон, (1048.767 -12.427)
(975.167 -10.306), Смирнов Михаил, (0) - (4), Жигарев Борис, (964.548 +10.306)
(964.862 +10.903), Смирнов Михаил, (4) - (0), Овешников Андрей, (996.318 -10.903)
(975.764 +4.320), Смирнов Михаил, (2) - (0), Гаврилов Андрей, (928.243 -4.320)
(980.085 +4.935), Смирнов Михаил, (2) - (0), Смирнов Антон, (975.569 -4.935)
(985.020 -5.136), Смирнов Михаил, (0) - (2), Годелашвили Александр, (975.592 +5.136)
(979.884 +5.833), Смирнов Михаил, (2) - (0), Володин Антон, (1038.297 -5.833)
(985.717 -3.808), Смирнов Михаил, (0) - (2), Антонов Евгений, (1070.135 +3.808)
2015-11-28,,,,
(981.909 +2.935), Смирнов Михаил, (2) - (2), Антонов Евгений, (1086.957 -2.935)
(984.843 +3.123), Смирнов Михаил, (2) - (2), Зубко Дмитрий, (1097.112 -3.123)
