(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2013-09-14,,,,
(1000.000 +7.500), Обернихен Константин, (3) - (0), Воронцов Денис, (1000.000 -7.500)
(1007.500 -10.216), Обернихен Константин, (0) - (4), Рогозин Антон, (1000.000 +10.216)
(997.284 +10.070), Обернихен Константин, (4) - (0), Рыжов Александр, (999.712 -10.070)
(1007.354 -9.924), Обернихен Константин, (0) - (4), Малахов Алексей, (1010.000 +9.924)
(997.430 -9.918), Обернихен Константин, (0) - (4), Телегин Антон, (1000.271 +9.918)
