(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-10-16_MOS_National,,,,
(1000.000 -6.556), Артем Яковлев, (0) - (5), Ларик Борц, (1124.771 +6.556)
(993.444 +9.858), Артем Яковлев, (5) - (0), Александр Ложкин, (988.513 -9.858)
(1003.302 +10.214), Артем Яковлев, (5) - (0), Дмитрий Мальцев, (1010.753 -10.214)
(1013.517 +8.677), Артем Яковлев, (5) - (0), Тимофей Хохлов, (967.284 -8.677)
(1022.194 -9.590), Артем Яковлев, (0) - (5), Митя Ветошкин, (1036.461 +9.590)
