(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-04-02_MOS_SC,,,,
(1000.000 -4.928), Хохлов Тимофей, (0) - (5), Анатолий Мухин, (1004.999 +4.928)
(995.072 +5.081), Хохлов Тимофей, (5) - (0), Евгений Овсянников, (1000.717 -5.081)
(1000.153 -4.518), Хохлов Тимофей, (0) - (5), Андрей Овешников, (1033.741 +4.518)
(995.635 -5.038), Хохлов Тимофей, (0) - (5), Вания Каракасиян, (992.997 +5.038)
(990.597 -5.048), Хохлов Тимофей, (0) - (5), Бакаев Павел, (987.228 +5.048)
2016-05-28_MOS_Spring,,,,
(985.549 -5.079), Хохлов Тимофей, (0) - (5), Парфиевич Дмитрий, (980.073 +5.079)
(980.470 -4.997), Хохлов Тимофей, (0) - (5), Токун Дмитрий, (980.658 +4.997)
(975.473 -4.711), Хохлов Тимофей, (0) - (5), Махов Роман, (995.554 +4.711)
(970.761 +5.258), Хохлов Тимофей, (5) - (0), Чердаков Евгений, (988.715 -5.258)
(976.019 -4.188), Хохлов Тимофей, (0) - (5), Овешников Андрей, (1032.959 +4.188)
2016-06-25_MOS_Regional,,,,
(971.832 -4.856), Хохлов Тимофей, (0) - (5), Токун Дмитрий, (981.861 +4.856)
(966.976 +3.540), Хохлов Тимофей, (4) - (1), Ильичев Паша, (1004.616 -3.540)
(970.515 -3.589), Хохлов Тимофей, (0) - (5), Самигулин Максум, (1071.307 +3.589)
(966.927 -4.997), Хохлов Тимофей, (0) - (5), Каракасиян Вания, (967.104 +4.997)
(961.929 +5.425), Хохлов Тимофей, (5) - (0), Нелипович Виктор, (991.518 -5.425)
(967.354 -2.543), Хохлов Тимофей, (1) - (4), Ветошкин Митя, (999.225 +2.543)
(964.811 +3.433), Хохлов Тимофей, (4) - (1), Афанасьев Сергей, (995.000 -3.433)
