(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-06-25_MOS_Regional,,,,
(1000.000 +4.616), Ильичев Паша, (5) - (0), Каракасиян Вания, (973.232 -4.616)
(1004.616 -3.540), Ильичев Паша, (1) - (4), Хохлов Тимофей, (966.976 +3.540)
(1001.076 -5.270), Ильичев Паша, (0) - (5), Токун Дмитрий, (982.273 +5.270)
(995.806 -4.494), Ильичев Паша, (0) - (5), Овешников Андрей, (1031.114 +4.494)
(991.312 -5.019), Ильичев Паша, (0) - (5), Афанасьев Сергей, (990.012 +5.019)
