(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
2016-02-06_spb,,,,
(1000.000 -3.000), Поталицын Михаил, (1) - (4), Елизаров Антон, (1000.000 +3.000)
(997.000 +2.971), Поталицын Михаил, (4) - (1), Ветошкин Митя, (995.000 -2.971)
(999.971 -5.000), Поталицын Михаил, (0) - (5), Мартынов Родион, (1000.000 +5.000)
(994.972 +4.857), Поталицын Михаил, (5) - (0), Ильичев Павел, (985.029 -4.857)
2016-03-19_spb,,,,
(999.829 +4.865), Поталицын Михаил, (5) - (0), Щекотилов Андрей, (990.450 -4.865)
(1004.694 -4.843), Поталицын Михаил, (0) - (5), Овсянников Евгений, (1015.613 +4.843)
(999.851 -4.719), Поталицын Михаил, (0) - (5), Кириченко Сергей, (1019.420 +4.719)
(995.132 -4.827), Поталицын Михаил, (0) - (5), Борц Ларик, (1007.145 +4.827)
(990.305 -5.078), Поталицын Михаил, (0) - (5), Логинов Сергей, (984.892 +5.078)
